473904000,3,79,1
473904000,3,79,1
473904000,5,78,2
473904000,6,78,3
473904000,5,80,5
473904001,5,81,3
473904001,5,81,2
473904001,6,80,1
473904001,4,80,1
473904001,4,80,1
473904060,2,80,2
473904060,1,81,4
473904060,2,81,3
473904060,1,81,3
473904060,3,81,2
473904061,3,82,1
473904061,2,82,1
473904061,2,83,2
473904061,0,84,4
473904061,1,85,4
473904120,2,85,4
473904120,2,83,3
473904120,2,82,1
473904120,3,81,0
473904120,1,81,0
473904121,0,81,1
473904121,0,82,1
473904121,-1,81,1
473904121,1,81,1
473904121,3,82,1
473904180,5,81,1
473904180,4,81,0
473904180,5,81,0
473904180,5,80,-2
473904180,4,80,-3
473904181,6,79,-2
473904181,6,79,-2
473904181,6,80,0
473904181,6,79,2
473904181,4,80,2
473904240,4,80,2
473904240,3,79,1
473904240,4,80,0
473904240,5,80,0
473904240,2,79,0
473904241,3,80,0
473904241,2,79,0
473904241,2,80,0
473904241,3,82,1
473904241,2,80,2
473904300,1,81,1
473904300,0,80,2
473904300,1,79,2
473904300,2,81,1
473904300,4,81,4
473904301,5,80,3
473904301,6,79,3
473904301,7,77,4
473904301,7,78,2
473904301,6,78,2
473904360,3,80,1
473904360,0,80,1
473904360,-4,79,3
473904360,-6,80,4
473904360,-5,79,4
473904361,-4,81,4
473904361,-1,81,3
473904361,3,81,3
473904361,4,81,5
473904361,5,79,4
473904420,5,78,3
473904420,3,79,3
473904420,2,80,2
473904420,1,81,3
473904420,1,82,4
473904421,1,81,4
473904421,1,80,3
473904421,1,81,3
473904421,1,82,2
473904421,2,83,1
473904480,3,83,1
473904480,6,81,2
473904480,6,81,1
473904480,7,80,1
473904480,8,80,1
473904481,5,81,-1
473904481,5,81,1
473904481,3,81,2
473904481,1,81,3
473904481,2,81,3
473904540,1,80,2
473904540,2,81,2
473904540,3,81,2
473904540,3,80,4
473904540,2,79,6
473904541,3,80,6
473904541,2,81,5
473904541,0,82,4
473904541,1,83,2
473904541,1,81,1
473904600,3,80,2
473904600,5,81,2
473904600,6,81,2
473904600,4,80,2
473904600,2,79,2
473904601,2,78,1
473904601,0,78,2
473904601,0,81,3
473904601,-1,81,2
473904601,-2,82,3
473904660,1,82,2
473904660,1,81,2
473904660,2,83,2
473904660,2,82,2
473904660,-1,82,3
473904661,-1,81,4
473904661,-2,80,5
473904661,-1,81,4
473904661,0,81,2
473904661,0,81,-1
473904720,2,81,-2
473904720,3,81,-2
473904720,6,83,0
473904720,8,84,1
473904720,9,82,3
473904721,9,81,3
473904721,6,78,2
473904721,3,76,3
473904721,2,78,2
473904721,-1,77,3
473904780,0,78,4
473904780,1,80,3
473904780,0,80,3
473904780,1,82,2
473904780,1,83,1
473904781,1,84,2
473904781,3,83,2
473904781,4,82,2
473904781,3,81,3
473904781,4,79,4
473904840,4,81,4
473904840,3,81,5
473904840,2,81,6
473904840,-1,82,5
473904840,-2,83,4
473904841,-2,83,3
473904841,0,82,2
473904841,2,81,1
473904841,1,78,2
473904841,2,79,2
473904900,3,81,0
473904900,4,83,1
473904900,6,84,-1
473904900,6,83,1
473904900,6,81,3
473904901,7,79,3
473904901,5,79,6
473904901,4,79,5
473904901,2,80,6
