473558400,-5,79,-1
473558400,-2,79,0
473558400,2,78,-1
473558400,3,79,0
473558400,3,79,2
473558401,2,79,3
473558401,1,79,3
473558401,0,79,3
473558401,-1,79,3
473558401,-1,79,4
473558460,1,80,4
473558460,1,80,5
473558460,2,82,4
473558460,5,83,2
473558460,3,83,3
473558461,4,83,2
473558461,3,81,2
473558461,-1,81,2
473558461,-1,80,1
473558461,-3,81,1
473558520,-2,82,3
473558520,0,82,4
473558520,1,83,6
473558520,4,83,5
473558520,4,82,3
473558521,3,80,4
473558521,3,79,4
473558521,4,78,4
473558521,4,79,5
473558521,5,80,4
473558580,3,81,2
473558580,2,82,2
473558580,1,82,1
473558580,0,82,-1
473558580,0,81,-1
473558581,-1,80,-1
473558581,0,80,-2
473558581,-2,81,0
473558581,-2,81,1
473558581,-1,80,2
473558640,1,81,4
473558640,6,80,4
473558640,10,80,2
473558640,11,82,1
473558640,10,81,0
473558641,7,81,-1
473558641,6,82,0
473558641,5,80,-1
473558641,5,81,0
473558641,5,82,0
473558700,3,81,0
473558700,3,81,2
473558700,0,79,0
473558700,1,78,-1
473558700,-1,78,-3
473558701,-1,79,-3
473558701,0,81,-2
473558701,-1,80,-1
473558701,1,80,2
473558701,1,80,1
473558760,1,78,1
473558760,2,79,1
473558760,2,79,0
473558760,0,79,1
473558760,1,79,2
473558761,1,78,3
473558761,1,79,4
473558761,2,79,3
473558761,3,79,3
473558761,3,81,2
473558820,3,80,2
473558820,3,81,1
473558820,3,82,0
473558820,3,82,0
473558820,3,81,-1
473558821,3,81,2
473558821,1,82,4
473558821,0,82,5
473558821,0,83,6
473558821,2,82,5
473558880,3,82,2
473558880,4,80,2
473558880,5,80,2
473558880,3,80,1
473558880,3,79,3
473558881,1,80,2
473558881,-1,81,1
473558881,-1,81,1
473558881,-3,82,-1
473558881,-2,83,-1
473558940,0,82,0
473558940,2,83,1
473558940,2,83,3
473558940,1,81,2
473558940,0,81,3
473558941,-3,80,2
473558941,-1,78,1
473558941,0,79,3
473558941,-1,80,1
473558941,0,79,3
473559000,1,80,3
473559000,2,80,1
473559000,4,80,2
473559000,7,79,-1
473559000,7,79,0
473559001,7,79,2
473559001,7,80,1
473559001,4,82,3
473559001,3,82,3
473559001,1,83,2
473559060,0,81,2
473559060,1,80,2
473559060,-1,79,1
473559060,1,79,1
473559060,2,79,1
473559061,1,80,1
473559061,2,81,2
473559061,2,80,3
473559061,1,80,3
473559061,1,81,2
473559120,1,80,1
473559120,1,80,1
473559120,2,80,2
473559120,3,79,2
473559120,3,81,2
473559121,1,81,2
473559121,0,80,0
473559121,0,80,0
473559121,2,79,0
473559121,4,79,-2
473559180,5,80,-1
473559180,5,79,-2
473559180,4,79,-3
473559180,6,79,-3
