474595200,1,80,5
474595200,2,82,6
474595200,2,81,6
474595200,4,82,6
474595200,6,82,6
474595201,7,80,6
474595201,9,79,6
474595201,9,78,6
474595201,9,78,7
474595201,9,80,6
474595260,9,80,6
474595260,7,79,7
474595260,6,79,6
474595260,4,79,8
474595260,5,81,8
474595261,5,83,7
474595261,3,84,8
474595261,2,82,6
474595261,0,81,5
474595261,-1,80,6
474595320,0,79,5
474595320,1,80,5
474595320,0,81,6
474595320,1,80,5
474595320,1,81,4
474595321,0,82,4
474595321,0,81,3
474595321,-1,82,2
474595321,-1,80,2
474595321,0,80,2
474595380,0,80,2
474595380,1,79,3
474595380,1,80,4
474595380,1,79,5
474595380,0,80,5
474595381,0,82,4
474595381,-1,82,4
474595381,-1,84,3
474595381,-1,83,3
474595381,0,82,4
474595440,2,84,3
474595440,2,83,4
474595440,3,84,5
474595440,2,85,5
474595440,2,82,7
474595441,2,82,5
474595441,3,81,3
474595441,3,81,3
474595441,2,83,2
474595441,2,82,3
474595500,1,83,4
474595500,1,82,4
474595500,-1,81,5
474595500,0,81,5
474595500,-1,81,4
474595501,-1,82,3
474595501,2,83,2
474595501,1,84,2
474595501,2,83,3
474595501,3,82,4
474595560,1,81,4
474595560,3,81,4
474595560,3,81,4
474595560,4,81,3
474595560,5,79,3
474595561,4,79,3
474595561,5,77,3
474595561,3,77,5
474595561,2,80,6
474595561,1,80,6
474595620,0,82,6
474595620,1,82,5
474595620,1,81,3
474595620,1,81,2
474595620,1,82,2
474595621,0,82,2
474595621,2,82,3
474595621,4,80,4
474595621,4,79,3
474595621,5,79,3
474595680,3,79,3
474595680,1,81,3
474595680,0,82,5
474595680,-1,83,5
474595680,1,82,5
474595681,2,81,5
474595681,4,80,4
474595681,3,79,4
474595681,1,79,5
474595681,-1,80,5
474595740,-2,81,5
474595740,-1,83,5
474595740,0,84,3
474595740,2,84,4
474595740,2,83,3
474595741,3,80,3
474595741,4,81,4
474595741,2,80,3
474595741,2,79,4
474595741,2,81,3
474595800,0,80,3
474595800,1,80,2
474595800,2,82,2
474595800,1,81,2
474595800,2,81,1
474595801,4,81,2
474595801,4,80,1
474595801,4,80,0
474595801,3,81,2
474595801,1,82,1
474595860,0,82,2
474595860,1,82,3
474595860,3,81,2
474595860,3,82,4
474595860,3,83,3
474595861,3,84,5
474595861,3,85,4
474595861,3,82,3
474595861,4,81,4
474595861,4,81,2
474595920,3,81,3
474595920,3,83,3
474595920,3,85,4
474595920,4,84,4
474595920,5,83,4
474595921,5,82,4
474595921,4,80,2
474595921,2,81,3
474595921,0,81,4
474595921,0,81,4
474595980,2,82,6
474595980,2,81,6
474595980,2,82,5
474595980,3,83,4
474595980,2,82,3
474595981,3,83,3
474595981,3,82,3
474595981,3,81,4
474595981,2,81,4
474595981,2,80,3
474596040,1,81,3
474596040,0,81,4
474596040,1,81,4
474596040,1,81,5
474596040,4,80,5
474596041,5,80,3
474596041,3,80,2
474596041,1,81,2
474596041,-1,80,2
474596041,-2,79,2
474596100,-1,78,3
474596100,0,78,3
474596100,0,78,3
474596100,0,79,4
474596100,0,80,4
474596101,-1,79,5
474596101,-1,80,5
474596101,-1,80,5
474596101,-1,81,5
474596101,1,81,4
474596160,1,81,4
474596160,1,82,5
474596160,1,82,4
474596160,1,82,3
474596160,0,82,3
474596161,0,79,1
474596161,0,77,2
474596161,0,77,3
474596161,1,76,3
474596161,2,78,4
474596220,3,80,4
474596220,2,80,3
474596220,2,82,3
474596220,1,83,2
474596220,0,82,3
474596221,1,83,5
474596221,2,82,6
474596221,4,82,8
474596221,3,82,7
474596221,3,81,6
474596280,2,81,5
474596280,0,81,5
474596280,2,81,3
474596280,1,81,3
474596280,1,83,3
474596281,2,81,2
474596281,2,81,5
474596281,3,81,4
474596281,3,79,4
474596281,2,81,3
474596340,1,79,2
474596340,0,79,2
474596340,1,79,3
474596340,1,78,5
474596340,2,80,4
474596341,3,81,5
474596341,2,81,5
474596341,2,81,4
474596341,2,81,6
474596341,1,80,6
474596400,1,80,5
474596400,0,79,4
474596400,-1,80,3
474596400,0,79,2
474596400,-1,80,2
474596401,1,81,3
474596401,2,80,3
474596401,2,80,4
474596401,4,78,4
474596401,3,78,4
474596460,2,78,4
474596460,2,79,2
474596460,2,80,2
474596460,1,79,1
474596460,0,78,1
474596461,-1,77,3
474596461,-2,78,3
474596461,-1,80,3
474596461,3,81,2
474596461,5,82,2
474596520,6,81,2
474596520,10,80,3
474596520,7,81,5
474596520,5,81,5
474596520,4,82,6
474596521,1,83,6
474596521,2,81,5
474596521,3,81,5
474596521,4,79,5
474596521,3,78,4
474596580,3,81,4
474596580,1,81,4
474596580,1,81,3
474596580,2,83,4
474596580,1,80,4
474596581,3,79,3
474596581,4,79,3
474596581,5,77,3
474596581,6,77,2
474596581,5,78,4
474596640,4,78,4
474596640,2,78,5
474596640,2,80,7
474596640,3,80,7
474596640,4,80,7
474596641,5,81,7
474596641,5,80,7
474596641,4,80,6
474596641,1,81,6
474596641,0,81,6
474596700,-2,80,6
474596700,-3,79,6
474596700,-2,78,6
474596700,-2,77,5
474596700,0,78,4
474596701,0,81,4
474596701,2,83,4
474596701,3,83,5
474596701,3,84,6
474596701,7,81,5
474596760,6,81,6
474596760,5,80,5
474596760,5,80,4
474596760,3,81,4
474596760,3,80,3
474596761,3,79,3
474596761,3,78,3
474596761,4,78,4
474596761,3,79,4
474596761,3,81,4
474596820,2,82,5
474596820,0,82,4
474596820,0,81,4
474596820,0,81,4
474596820,0,80,3
474596821,2,80,3
474596821,3,80,4
474596821,4,81,4
474596821,6,82,4
474596821,4,82,5
474596880,2,83,3
474596880,1,82,4
474596880,-1,81,3
474596880,-1,82,3
474596880,0,82,4
474596881,0,82,3
474596881,0,81,4
474596881,-1,80,4
474596881,-2,79,4
474596881,-1,79,4
474596940,-2,80,4
474596940,0,81,5
474596940,1,82,5
474596940,0,83,5
474596940,2,84,5
474596941,2,83,4
474596941,2,82,5
474596941,3,81,5
474596941,2,79,6
474596941,1,80,5
474597000,1,80,4
474597000,0,81,4
474597000,-1,81,3
474597000,-1,79,4
474597000,-1,81,4
474597001,-1,80,4
474597001,0,81,5
474597001,0,82,5
474597001,0,80,3
474597001,1,80,3
474597060,1,79,2
474597060,1,80,2
474597060,1,78,4
474597060,0,78,4
474597060,1,80,3
474597061,1,80,3
474597061,2,83,2
474597061,2,84,2
474597061,2,84,3
474597061,1,84,1
474597120,1,83,2
474597120,2,83,2
474597120,2,82,1
474597120,4,82,2
474597120,3,81,2
474597121,2,81,2
474597121,2,82,4
474597121,1,82,5
474597121,2,83,6
474597121,2,82,5
474597180,2,80,5
474597180,3,80,6
474597180,4,80,4
474597180,5,80,5
474597180,4,82,5
474597181,5,82,3
474597181,5,82,4
474597181,3,83,4
474597181,4,82,4
474597181,3,81,5
474597240,1,81,6
474597240,2,81,6
474597240,0,81,5
474597240,-1,82,5
474597240,0,82,4
474597241,1,81,5
474597241,2,81,6
474597241,3,80,7
474597241,2,79,7
474597241,3,78,6
474597300,5,77,7
474597300,4,79,7
474597300,4,80,7
474597300,3,81,8
474597300,1,83,6
474597301,1,80,5
474597301,1,81,4
474597301,1,81,4
474597301,4,81,4
474597301,6,80,4
474597360,7,80,5
474597360,7,79,3
474597360,5,79,3
474597360,3,81,4
474597360,2,82,5
474597361,2,85,6
474597361,1,84,6
474597361,2,83,5
474597361,3,81,3
474597361,3,79,3
474597420,3,80,2
474597420,3,80,2
474597420,2,80,2
474597420,2,81,1
474597420,2,81,1
474597421,1,83,1
474597421,3,82,2
