Time,Xacc,Yacc,Zacc
2019-05-28 00:22:01,4,81,-5
2019-05-28 00:23:00,1,80,-3
2019-05-28 00:23:00,1,80,0
2019-05-28 00:23:00,1,79,1
2019-05-28 00:23:00,-2,79,3
2019-05-28 00:23:00,-2,79,2
2019-05-28 00:23:01,-2,78,0
2019-05-28 00:23:01,-2,79,-1
2019-05-28 00:23:01,-1,78,-3
2019-05-28 00:23:01,1,77,-2
2019-05-28 00:23:01,2,78,-1
2019-05-28 00:24:00,2,77,0
2019-05-28 00:24:00,2,79,1
2019-05-28 00:24:00,0,80,1
2019-05-28 00:24:00,-2,81,0
2019-05-28 00:24:00,-3,82,0
2019-05-28 00:24:01,-3,81,0
2019-05-28 00:24:01,-3,81,-1
2019-05-28 00:24:01,-3,79,-1
2019-05-28 00:24:01,-2,78,-1
2019-05-28 00:24:01,-1,79,-1
2019-05-28 00:25:00,2,80,-4
2019-05-28 00:25:00,1,81,-3
2019-05-28 00:25:00,3,82,-4
2019-05-28 00:25:00,3,79,-4
2019-05-28 00:25:00,3,79,0
2019-05-28 00:25:01,5,79,0
2019-05-28 00:25:01,5,79,1
2019-05-28 00:25:01,5,81,0
2019-05-28 00:25:01,5,80,-3
2019-05-28 00:25:01,6,81,-5
2019-05-28 00:26:00,7,81,-5
2019-05-28 00:26:00,7,81,-4
2019-05-28 00:26:00,7,82,-1
2019-05-28 00:26:00,8,82,0
2019-05-28 00:26:00,6,82,0
2019-05-28 00:26:01,5,83,0
2019-05-28 00:26:01,3,83,-1
2019-05-28 00:26:01,0,82,-1
2019-05-28 00:26:01,-1,82,-2
2019-05-28 00:26:01,-2,81,-2
2019-05-28 00:27:00,-2,81,-3
2019-05-28 00:27:00,-1,82,-3
2019-05-28 00:27:00,-1,83,-1
2019-05-28 00:27:00,1,83,-1
2019-05-28 00:27:00,1,82,0
2019-05-28 00:27:01,1,81,2
2019-05-28 00:27:01,3,80,1
2019-05-28 00:27:01,2,80,1
2019-05-28 00:27:01,2,80,1
2019-05-28 00:27:01,4,80,0
2019-05-28 00:28:00,3,81,-1
2019-05-28 00:28:00,4,81,-2
2019-05-28 00:28:00,5,81,-3
2019-05-28 00:28:00,3,80,-4
2019-05-28 00:28:00,3,81,-4
2019-05-28 00:28:01,4,81,-3
2019-05-28 00:28:01,6,81,-3
2019-05-28 00:28:01,9,83,-3
2019-05-28 00:28:01,10,81,-4
2019-05-28 00:28:01,11,82,-5
2019-05-28 00:29:00,10,81,-5
2019-05-28 00:29:00,7,80,-6
2019-05-28 00:29:00,6,81,-6
2019-05-28 00:29:00,4,79,-6
2019-05-28 00:29:00,2,79,-6
2019-05-28 00:29:01,3,78,-5
2019-05-28 00:29:01,2,77,-3
2019-05-28 00:29:01,3,77,-2
2019-05-28 00:29:01,5,77,-2
2019-05-28 00:29:01,6,76,-2
2019-05-28 00:30:00,7,76,-3
2019-05-28 00:30:00,8,79,-3
2019-05-28 00:30:00,9,79,-3
2019-05-28 00:30:00,10,81,-5
2019-05-28 00:30:00,11,81,-6
2019-05-28 00:30:01,9,79,-7
2019-05-28 00:30:01,8,80,-8
2019-05-28 00:30:01,6,80,-6
2019-05-28 00:30:01,8,80,-6
2019-05-28 00:30:01,9,78,-7
2019-05-28 00:31:00,9,78,-4
2019-05-28 00:31:00,9,79,-3
2019-05-28 00:31:00,5,80,-1
2019-05-28 00:31:00,4,82,1
2019-05-28 00:31:00,3,83,1
2019-05-28 00:31:01,2,81,2
2019-05-28 00:31:01,2,81,2
2019-05-28 00:31:01,0,82,2
2019-05-28 00:31:01,1,81,2
2019-05-28 00:31:01,2,82,2
2019-05-28 00:32:00,2,81,1
2019-05-28 00:32:00,2,81,1
2019-05-28 00:32:00,1,81,0
2019-05-28 00:32:00,0,81,-1
2019-05-28 00:32:00,-1,81,0
2019-05-28 00:32:01,0,79,1
2019-05-28 00:32:01,-2,79,1
2019-05-28 00:32:01,-2,79,1
2019-05-28 00:32:01,-1,79,1
2019-05-28 00:32:01,-1,80,1
2019-05-28 00:33:00,1,79,3
2019-05-28 00:33:00,0,78,4
2019-05-28 00:33:00,0,79,5
2019-05-28 00:33:00,0,79,6
2019-05-28 00:33:00,0,82,4
2019-05-28 00:33:01,0,85,3
2019-05-28 00:33:01,1,85,2
2019-05-28 00:33:01,-1,84,2
2019-05-28 00:33:01,-2,83,3
2019-05-28 00:33:01,0,81,2
2019-05-28 00:34:00,-1,80,3
2019-05-28 00:34:00,1,82,1
2019-05-28 00:34:00,3,82,0
2019-05-28 00:34:00,2,83,1
2019-05-28 00:34:00,2,85,1
2019-05-28 00:34:01,3,83,2
2019-05-28 00:34:01,2,83,3
2019-05-28 00:34:01,3,81,3
2019-05-28 00:34:01,4,80,2
2019-05-28 00:34:01,5,81,1
2019-05-28 00:35:00,5,81,0
2019-05-28 00:35:00,4,82,1
2019-05-28 00:35:00,3,80,1
2019-05-28 00:35:00,1,81,2
2019-05-28 00:35:00,0,79,1
2019-05-28 00:35:01,1,79,0
2019-05-28 00:35:01,2,80,1
2019-05-28 00:35:01,2,79,0
2019-05-28 00:35:01,2,81,2
2019-05-28 00:35:01,3,81,2
2019-05-28 00:36:00,3,81,2
2019-05-28 00:36:00,4,81,2
2019-05-28 00:36:00,4,80,1
2019-05-28 00:36:00,1,80,1
2019-05-28 00:36:00,-2,80,0
2019-05-28 00:36:01,-2,79,0
2019-05-28 00:36:01,-3,79,0
2019-05-28 00:36:01,-1,79,0
2019-05-28 00:36:01,2,79,0
2019-05-28 00:36:01,3,80,2
2019-05-28 00:37:00,4,80,1
2019-05-28 00:37:00,4,80,0
2019-05-28 00:37:00,5,79,0
2019-05-28 00:37:00,6,78,-3
2019-05-28 00:37:00,9,78,-1
2019-05-28 00:37:01,10,77,-1
2019-05-28 00:37:01,9,77,-2
2019-05-28 00:37:01,7,79,-2
2019-05-28 00:37:01,5,79,-5
2019-05-28 00:37:01,3,80,-6
2019-05-28 00:38:00,4,81,-6
2019-05-28 00:38:00,4,80,-6
2019-05-28 00:38:00,4,79,-5
2019-05-28 00:38:00,5,78,-3
2019-05-28 00:38:00,4,78,-2
2019-05-28 00:38:01,3,77,-2
2019-05-28 00:38:01,3,78,0
2019-05-28 00:38:01,4,79,0
2019-05-28 00:38:01,5,79,0
2019-05-28 00:38:01,7,82,1
2019-05-28 00:39:00,7,83,-1
2019-05-28 00:39:00,6,82,-2
2019-05-28 00:39:00,6,82,-2
2019-05-28 00:39:00,7,80,-2
2019-05-28 00:39:00,7,79,-1
2019-05-28 00:39:01,9,80,-1
2019-05-28 00:39:01,8,80,-1
2019-05-28 00:39:01,3,79,-2
2019-05-28 00:39:01,1,79,-2
2019-05-28 00:39:01,-2,79,-2
2019-05-28 00:40:00,-2,79,-2
2019-05-28 00:40:00,1,80,0
2019-05-28 00:40:00,3,80,0
2019-05-28 00:40:00,3,80,1
2019-05-28 00:40:00,3,80,0
2019-05-28 00:40:01,2,81,-1
2019-05-28 00:40:01,2,81,-1
2019-05-28 00:40:01,4,81,-2
2019-05-28 00:40:01,3,81,-1
2019-05-28 00:40:01,3,79,-1
2019-05-28 00:41:00,3,80,-2
2019-05-28 00:41:00,1,80,-1
2019-05-28 00:41:00,2,79,-2
2019-05-28 00:41:00,4,80,-2
2019-05-28 00:41:00,4,79,-1
2019-05-28 00:41:01,5,80,-1
2019-05-28 00:41:01,5,81,-1
2019-05-28 00:41:01,3,79,-2
2019-05-28 00:41:01,3,79,-1
2019-05-28 00:41:01,2,77,0
2019-05-28 00:42:00,2,76,-1
2019-05-28 00:42:00,3,79,-1
2019-05-28 00:42:00,3,80,-2
2019-05-28 00:42:00,4,82,-3
2019-05-28 00:42:00,5,82,-1
2019-05-28 00:42:01,6,83,0
2019-05-28 00:42:01,9,83,0
2019-05-28 00:42:01,10,82,-2
2019-05-28 00:42:01,8,84,-3
2019-05-28 00:42:01,8,83,-3
2019-05-28 00:43:00,5,82,-4
2019-05-28 00:43:00,4,82,-3
2019-05-28 00:43:00,5,81,-3
2019-05-28 00:43:00,5,80,-4
2019-05-28 00:43:00,7,81,-4
2019-05-28 00:43:01,9,81,-3
2019-05-28 00:43:01,10,80,-2
2019-05-28 00:43:01,8,81,-1
2019-05-28 00:43:01,5,81,0
2019-05-28 00:43:01,2,82,-1
2019-05-28 00:44:00,1,84,-2
2019-05-28 00:44:00,3,82,-3
2019-05-28 00:44:00,5,82,-2
2019-05-28 00:44:00,7,81,0
2019-05-28 00:44:00,8,81,1
2019-05-28 00:44:01,6,82,2
2019-05-28 00:44:01,4,83,1
2019-05-28 00:44:01,1,83,0
2019-05-28 00:44:01,-1,82,0
2019-05-28 00:44:01,-1,82,-1
2019-05-28 00:45:00,1,80,-2
2019-05-28 00:45:00,4,81,-4
2019-05-28 00:45:00,4,80,-5
2019-05-28 00:45:00,5,80,-5
2019-05-28 00:45:00,4,79,-5
2019-05-28 00:45:01,3,78,-4
2019-05-28 00:45:01,5,79,-4
2019-05-28 00:45:01,6,78,-4
2019-05-28 00:45:01,7,80,-5
2019-05-28 00:45:01,8,80,-6
2019-05-28 00:46:00,6,80,-7
2019-05-28 00:46:00,6,81,-6
2019-05-28 00:46:00,6,80,-5
2019-05-28 00:46:00,5,80,-4
2019-05-28 00:46:00,6,80,-3
2019-05-28 00:46:01,3,81,-3
2019-05-28 00:46:01,2,81,-3
2019-05-28 00:46:01,3,81,-2
2019-05-28 00:46:01,2,81,-1
2019-05-28 00:46:01,5,81,0
2019-05-28 00:47:00,5,81,1
2019-05-28 00:47:00,5,81,0
2019-05-28 00:47:00,7,81,-2
2019-05-28 00:47:00,5,81,-3
2019-05-28 00:47:00,4,81,-4
2019-05-28 00:47:01,4,80,-3
2019-05-28 00:47:01,5,80,-1
2019-05-28 00:47:01,7,79,-1
2019-05-28 00:47:01,9,79,0
2019-05-28 00:47:01,8,80,0
2019-05-28 00:48:00,6,81,0
2019-05-28 00:48:00,7,81,-1
2019-05-28 00:48:00,8,81,-1
2019-05-28 00:48:00,9,80,-1
2019-05-28 00:48:00,9,81,0
2019-05-28 00:48:01,8,81,1
2019-05-28 00:48:01,3,81,1
2019-05-28 00:48:01,1,83,1
2019-05-28 00:48:01,1,81,0
2019-05-28 00:48:01,0,80,0
2019-05-28 00:49:00,3,81,0
2019-05-28 00:49:00,4,81,-1
2019-05-28 00:49:00,5,80,-1
2019-05-28 00:49:00,5,81,0
2019-05-28 00:49:00,4,81,1
2019-05-28 00:49:01,4,80,2
2019-05-28 00:49:01,4,82,3
2019-05-28 00:49:01,3,81,2
2019-05-28 00:49:01,4,80,2
2019-05-28 00:49:01,3,82,3
2019-05-28 00:50:00,2,80,3
2019-05-28 00:50:00,5,80,2
2019-05-28 00:50:00,5,79,1
2019-05-28 00:50:00,6,77,0
2019-05-28 00:50:00,4,79,-1
2019-05-28 00:50:01,2,80,0
2019-05-28 00:50:01,1,80,-1
2019-05-28 00:50:01,1,80,-2
2019-05-28 00:50:01,2,79,-3
2019-05-28 00:50:01,0,79,-3
2019-05-28 00:51:00,2,82,-1
2019-05-28 00:51:00,4,83,-1
2019-05-28 00:51:00,5,82,-1
2019-05-28 00:51:00,7,82,-1
2019-05-28 00:51:00,8,80,-2
2019-05-28 00:51:01,7,79,0
2019-05-28 00:51:01,7,80,0
2019-05-28 00:51:01,8,80,0
2019-05-28 00:51:01,6,79,-1
2019-05-28 00:51:01,3,79,-3
2019-05-28 00:52:00,4,79,-3
2019-05-28 00:52:00,3,79,-5
2019-05-28 00:52:00,2,80,-6
2019-05-28 00:52:00,4,80,-7
2019-05-28 00:52:00,3,80,-8
2019-05-28 00:52:01,5,80,-7
2019-05-28 00:52:01,7,78,-7
2019-05-28 00:52:01,9,78,-6
2019-05-28 00:52:01,10,78,-5
2019-05-28 00:52:01,9,77,-5
2019-05-28 00:53:00,9,78,-5
2019-05-28 00:53:00,8,77,-6
2019-05-28 00:53:00,8,76,-7
2019-05-28 00:53:00,8,77,-7
2019-05-28 00:53:00,8,78,-8
2019-05-28 00:53:01,8,78,-8
2019-05-28 00:53:01,6,80,-8
2019-05-28 00:53:01,5,81,-8
2019-05-28 00:53:01,5,80,-5
2019-05-28 00:53:01,5,81,-4
2019-05-28 00:54:00,5,79,-4
2019-05-28 00:54:00,4,78,-4
2019-05-28 00:54:00,4,79,-6
2019-05-28 00:54:00,5,80,-8
2019-05-28 00:54:00,6,82,-8
2019-05-28 00:54:01,7,81,-9
2019-05-28 00:54:01,7,81,-9
2019-05-28 00:54:01,5,80,-8
2019-05-28 00:54:01,5,80,-8
2019-05-28 00:54:01,5,80,-7
2019-05-28 00:55:00,4,80,-5
2019-05-28 00:55:00,6,81,-3
2019-05-28 00:55:00,8,79,-2
2019-05-28 00:55:00,10,79,-2
2019-05-28 00:55:00,11,79,-4
2019-05-28 00:55:01,8,77,-5
2019-05-28 00:55:01,7,78,-6
2019-05-28 00:55:01,5,79,-7
2019-05-28 00:55:01,5,78,-7
2019-05-28 00:55:01,8,79,-8
2019-05-28 00:56:00,7,78,-5
2019-05-28 00:56:00,6,78,-3
2019-05-28 00:56:00,5,79,-2
2019-05-28 00:56:00,4,80,0
2019-05-28 00:56:00,5,81,-2
2019-05-28 00:56:01,6,81,-2
2019-05-28 00:56:01,6,81,-1
2019-05-28 00:56:01,6,79,-2
2019-05-28 00:56:01,5,78,-4
2019-05-28 00:56:01,4,78,-6
2019-05-28 00:57:00,4,79,-6
2019-05-28 00:57:00,4,80,-3
2019-05-28 00:57:00,4,81,0
2019-05-28 00:57:00,6,81,3
2019-05-28 00:57:00,7,80,3
2019-05-28 00:57:01,5,80,2
2019-05-28 00:57:01,4,80,3
2019-05-28 00:57:01,3,82,2
2019-05-28 00:57:01,1,82,1
2019-05-28 00:57:01,1,81,-1
2019-05-28 00:58:00,2,82,-4
2019-05-28 00:58:00,2,78,-4
2019-05-28 00:58:00,4,79,-2
2019-05-28 00:58:00,7,79,-2
2019-05-28 00:58:00,8,77,-1
2019-05-28 00:58:01,10,78,-2
2019-05-28 00:58:01,9,77,-5
2019-05-28 00:58:01,7,78,-6
2019-05-28 00:58:01,7,79,-7
2019-05-28 00:58:01,6,80,-7
2019-05-28 00:59:00,6,80,-6
2019-05-28 00:59:00,7,80,-4
2019-05-28 00:59:00,7,80,-3
2019-05-28 00:59:00,5,81,-2
2019-05-28 00:59:00,6,81,-1
2019-05-28 00:59:01,5,81,-2
2019-05-28 00:59:01,5,82,-2
2019-05-28 00:59:01,4,79,-2
2019-05-28 00:59:01,3,78,-1
2019-05-28 00:59:01,3,79,0
2019-05-28 01:00:00,3,78,1
2019-05-28 01:00:00,7,79,0
2019-05-28 01:00:00,11,79,-2
2019-05-28 01:00:00,11,78,-3
2019-05-28 01:00:00,10,77,-5
2019-05-28 01:00:01,10,78,-6
2019-05-28 01:00:01,6,79,-6
2019-05-28 01:00:01,8,79,-6
2019-05-28 01:00:01,9,79,-5
2019-05-28 01:00:01,9,79,-3
2019-05-28 01:01:00,10,79,-2
2019-05-28 01:01:00,8,79,-1
2019-05-28 01:01:00,6,81,-1
2019-05-28 01:01:00,4,80,-2
2019-05-28 01:01:00,3,80,-3
2019-05-28 01:01:01,3,80,-5
2019-05-28 01:01:01,4,79,-5
2019-05-28 01:01:01,5,81,-6
2019-05-28 01:01:01,5,81,-7
2019-05-28 01:01:01,4,81,-7
2019-05-28 01:02:00,6,80,-7
2019-05-28 01:02:00,7,79,-5
2019-05-28 01:02:00,8,79,-3
2019-05-28 01:02:00,10,80,-1
2019-05-28 01:02:00,9,80,0
2019-05-28 01:02:01,8,78,-1
2019-05-28 01:02:01,6,77,-3
2019-05-28 01:02:01,3,77,-4
2019-05-28 01:02:01,2,77,-4
2019-05-28 01:02:01,3,80,-5
2019-05-28 01:03:00,3,81,-3
2019-05-28 01:03:00,5,80,-1
2019-05-28 01:03:00,4,82,0
2019-05-28 01:03:00,0,81,3
2019-05-28 01:03:00,0,80,4
2019-05-28 01:03:01,0,80,4
2019-05-28 01:03:01,0,79,4
2019-05-28 01:03:01,2,79,4
2019-05-28 01:03:01,2,79,3
2019-05-28 01:03:01,3,80,3
2019-05-28 01:04:00,4,80,3
2019-05-28 01:04:00,4,80,3
2019-05-28 01:04:00,5,81,3
2019-05-28 01:04:00,5,81,3
2019-05-28 01:04:00,6,81,2
2019-05-28 01:04:01,5,81,1
2019-05-28 01:04:01,3,81,3
2019-05-28 01:04:01,2,80,2
2019-05-28 01:04:01,-1,79,3
2019-05-28 01:04:01,1,78,4
2019-05-28 01:05:00,2,78,2
2019-05-28 01:05:00,3,77,2
2019-05-28 01:05:00,4,78,1
2019-05-28 01:05:00,2,80,0
2019-05-28 01:05:00,3,80,-1
2019-05-28 01:05:01,1,82,0
2019-05-28 01:05:01,2,82,1
2019-05-28 01:05:01,3,81,2
2019-05-28 01:05:01,4,80,4
2019-05-28 01:05:01,7,79,4
2019-05-28 01:06:00,6,80,3
2019-05-28 01:06:00,7,81,2
2019-05-28 01:06:00,5,81,3
2019-05-28 01:06:00,2,80,2
2019-05-28 01:06:00,2,80,2
2019-05-28 01:06:01,1,79,2
2019-05-28 01:06:01,1,80,2
2019-05-28 01:06:01,2,80,3
2019-05-28 01:06:01,5,78,5
2019-05-28 01:06:01,5,79,6
2019-05-28 01:07:00,6,80,5
2019-05-28 01:07:00,6,82,4
2019-05-28 01:07:00,4,84,3
2019-05-28 01:07:00,3,83,2
2019-05-28 01:07:00,4,84,1
2019-05-28 01:07:01,5,84,2
2019-05-28 01:07:01,5,85,3
2019-05-28 01:07:01,5,86,4
2019-05-28 01:07:01,5,84,4
2019-05-28 01:07:01,4,84,5
2019-05-28 01:08:00,6,83,4
2019-05-28 01:08:00,8,82,3
2019-05-28 01:08:00,7,84,2
2019-05-28 01:08:00,8,83,0
2019-05-28 01:08:00,6,83,-2
2019-05-28 01:08:01,7,82,-3
2019-05-28 01:08:01,9,80,-2
2019-05-28 01:08:01,8,80,-2
2019-05-28 01:08:01,8,79,-1
2019-05-28 01:08:01,5,80,1
2019-05-28 01:09:00,2,80,0
2019-05-28 01:09:00,1,79,-1
2019-05-28 01:09:00,-1,79,-2
2019-05-28 01:09:00,-1,78,-4
2019-05-28 01:09:00,0,78,-4
2019-05-28 01:09:01,0,79,-4
2019-05-28 01:09:01,2,79,-5
2019-05-28 01:09:01,4,79,-6
2019-05-28 01:09:01,4,79,-6
2019-05-28 01:09:01,5,79,-6
2019-05-28 01:10:00,4,80,-5
2019-05-28 01:10:00,4,82,-3
2019-05-28 01:10:00,5,83,-1
2019-05-28 01:10:00,7,83,1
2019-05-28 01:10:00,10,81,1
2019-05-28 01:10:01,9,81,0
2019-05-28 01:10:01,7,79,-2
2019-05-28 01:10:01,6,78,-6
2019-05-28 01:10:01,4,79,-7
2019-05-28 01:10:01,4,77,-6
2019-05-28 01:11:00,6,78,-7
2019-05-28 01:11:00,6,80,-5
2019-05-28 01:11:00,5,78,-5
2019-05-28 01:11:00,4,78,-7
