Time,Xacc,Yacc,Zacc
2018-08-01 18:28:42,11,-28,84
2018-08-01 18:28:42,11,-30,84
2018-08-01 18:28:42,10,-29,84
2018-08-01 18:28:42,8,-32,84
2018-08-01 18:28:42,8,-31,84
2018-08-01 18:28:42,9,-30,84
2018-08-01 18:28:42,8,-29,84
2018-08-01 18:28:42,8,-27,84
2018-08-01 18:28:42,8,-28,84
2018-08-01 18:28:42,7,-27,84
2018-08-01 18:28:43,8,-28,84
2018-08-01 18:28:43,7,-29,84
2018-08-01 18:28:43,8,-28,84
2018-08-01 18:28:43,8,-29,85
2018-08-01 18:28:44,7,-29,86
2018-08-01 18:28:44,8,-29,84
2018-08-01 18:28:44,7,-30,86
2018-08-01 18:28:44,7,-31,85
2018-08-01 18:28:44,7,-31,85
2018-08-01 18:28:44,5,-29,91
2018-08-01 18:28:45,-5,-19,88
2018-08-01 18:28:45,-17,-4,82
2018-08-01 18:28:45,-29,11,72
2018-08-01 18:28:45,-42,25,60
2018-08-01 18:28:45,-47,30,49
2018-08-01 18:28:45,-50,32,44
2018-08-01 18:28:45,-51,34,44
2018-08-01 18:28:45,-54,36,41
2018-08-01 18:28:45,-60,35,40
2018-08-01 18:28:46,-64,30,33
2018-08-01 18:28:46,-63,29,39
2018-08-01 18:28:46,-58,29,47
2018-08-01 18:28:46,-51,28,56
2018-08-01 18:28:47,-43,28,70
2018-08-01 18:28:47,-42,22,71
2018-08-01 18:28:47,-41,14,74
2018-08-01 18:28:47,-36,10,79
2018-08-01 18:28:47,-34,5,79
2018-08-01 18:28:47,-31,-1,79
2018-08-01 18:28:47,-33,-6,75
2018-08-01 18:28:48,-36,-11,70
2018-08-01 18:28:48,-41,-13,71
2018-08-01 18:28:48,-46,-13,71
2018-08-01 18:28:48,-44,-11,74
2018-08-01 18:28:48,-46,-11,74
2018-08-01 18:28:48,-44,-14,75
2018-08-01 18:28:48,-44,-18,72
2018-08-01 18:28:48,-44,-22,70
2018-08-01 18:28:49,-42,-28,71
2018-08-01 18:28:49,-38,-30,71
2018-08-01 18:28:49,-29,-31,76
2018-08-01 18:28:49,-25,-32,80
2018-08-01 18:28:49,-20,-28,86
2018-08-01 18:28:50,-19,-29,85
2018-08-01 18:28:50,-22,-27,83
2018-08-01 18:28:50,-21,-29,80
2018-08-01 18:28:50,-20,-31,79
2018-08-01 18:28:50,-20,-30,83
2018-08-01 18:28:50,-18,-32,84
2018-08-01 18:28:50,-18,-29,85
2018-08-01 18:28:51,-20,-28,84
2018-08-01 18:28:51,-21,-28,83
2018-08-01 18:28:51,-21,-28,83
2018-08-01 18:28:51,-18,-29,82
2018-08-01 18:28:51,-17,-28,82
2018-08-01 18:28:51,-17,-26,82
2018-08-01 18:28:51,-20,-25,82
2018-08-01 18:28:52,-23,-23,82
2018-08-01 18:28:52,-24,-25,82
2018-08-01 18:28:52,-21,-23,83
2018-08-01 18:28:52,-23,-22,82
2018-08-01 18:28:52,-25,-21,82
2018-08-01 18:28:53,-24,-19,77
2018-08-01 18:28:53,-34,-21,63
2018-08-01 18:28:53,-42,-22,66
2018-08-01 18:28:53,-47,-27,59
2018-08-01 18:28:53,-53,-27,54
2018-08-01 18:28:53,-55,-26,60
2018-08-01 18:28:53,-55,-24,48
2018-08-01 18:28:53,-59,-21,47
2018-08-01 18:28:54,-64,-22,42
2018-08-01 18:28:54,-68,-23,36
2018-08-01 18:28:54,-67,-27,33
2018-08-01 18:28:54,-69,-30,28
2018-08-01 18:28:54,-71,-31,27
2018-08-01 18:28:54,-70,-30,26
2018-08-01 18:28:56,-73,-28,27
2018-08-01 18:28:56,-71,-26,26
2018-08-01 18:28:56,-71,-25,29
2018-08-01 18:28:56,-68,-27,28
2018-08-01 18:28:56,-66,-28,27
2018-08-01 18:28:57,-67,-31,27
2018-08-01 18:28:57,-65,-35,25
2018-08-01 18:28:57,-66,-38,27
2018-08-01 18:28:57,-66,-50,28
2018-08-01 18:28:57,-68,-52,33
2018-08-01 18:28:57,-68,-49,35
2018-08-01 18:28:57,-69,-49,33
2018-08-01 18:28:57,-68,-44,31
2018-08-01 18:28:57,-67,-44,28
2018-08-01 18:28:58,-63,-49,23
2018-08-01 18:28:58,-63,-52,19
2018-08-01 18:28:58,-60,-51,19
2018-08-01 18:28:58,-56,-56,17
2018-08-01 18:28:58,-61,-56,16
2018-08-01 18:28:58,-68,-66,19
2018-08-01 18:28:59,-70,-67,23
2018-08-01 18:28:59,-70,-64,22
2018-08-01 18:28:59,-66,-65,24
2018-08-01 18:28:59,-56,-56,22
2018-08-01 18:29:00,-51,-55,15
2018-08-01 18:29:00,-55,-55,15
2018-08-01 18:29:00,-56,-53,15
2018-08-01 18:29:00,-58,-53,15
2018-08-01 18:29:00,-60,-50,19
2018-08-01 18:29:00,-56,-48,21
2018-08-01 18:29:00,-60,-53,21
2018-08-01 18:29:00,-65,-54,31
2018-08-01 18:29:00,-72,-54,29
2018-08-01 18:29:00,-61,-59,38
2018-08-01 18:29:01,-45,-52,45
2018-08-01 18:29:01,-37,-51,41
2018-08-01 18:29:01,-29,-49,46
2018-08-01 18:29:01,-42,-38,37
2018-08-01 18:29:01,-54,-38,42
2018-08-01 18:29:02,-54,-33,47
2018-08-01 18:29:02,-60,-31,49
2018-08-01 18:29:02,-59,-35,50
2018-08-01 18:29:02,-64,-36,43
2018-08-01 18:29:02,-66,-37,39
2018-08-01 18:29:03,-68,-37,30
2018-08-01 18:29:03,-70,-41,28
2018-08-01 18:29:03,-61,-43,28
2018-08-01 18:29:03,-59,-48,26
2018-08-01 18:29:03,-51,-58,31
2018-08-01 18:29:03,-39,-60,35
2018-08-01 18:29:03,-49,-61,41
2018-08-01 18:29:03,-48,-60,43
2018-08-01 18:29:03,-45,-61,48
2018-08-01 18:29:03,-47,-61,48
2018-08-01 18:29:04,-40,-63,39
2018-08-01 18:29:04,-38,-64,41
2018-08-01 18:29:04,-41,-64,33
2018-08-01 18:29:04,-43,-66,34
2018-08-01 18:29:05,-41,-70,38
2018-08-01 18:29:05,-44,-68,28
2018-08-01 18:29:05,-42,-68,32
2018-08-01 18:29:05,-34,-66,27
2018-08-01 18:29:05,-35,-64,23
2018-08-01 18:29:05,-29,-69,30
2018-08-01 18:29:06,-32,-72,21
2018-08-01 18:29:06,-39,-76,16
2018-08-01 18:29:06,-24,-78,14
2018-08-01 18:29:06,-39,-80,8
2018-08-01 18:29:06,-37,-74,9
2018-08-01 18:29:06,-32,-77,9
2018-08-01 18:29:06,-36,-79,3
2018-08-01 18:29:06,-14,-80,-5
2018-08-01 18:29:06,-2,-96,-7
2018-08-01 18:29:07,0,-95,0
2018-08-01 18:29:07,2,-100,-7
2018-08-01 18:29:07,5,-99,-3
2018-08-01 18:29:07,3,-89,-15
2018-08-01 18:29:08,2,-90,-21
2018-08-01 18:29:08,0,-84,-33
2018-08-01 18:29:08,-2,-86,-40
2018-08-01 18:29:08,-5,-84,-31
2018-08-01 18:29:08,-6,-81,-36
2018-08-01 18:29:08,-3,-80,-21
2018-08-01 18:29:08,-3,-78,-21
2018-08-01 18:29:09,1,-81,-23
2018-08-01 18:29:09,4,-82,-26
2018-08-01 18:29:09,2,-87,-28
2018-08-01 18:29:09,6,-87,-31
2018-08-01 18:29:09,1,-89,-33
2018-08-01 18:29:09,5,-94,-24
2018-08-01 18:29:09,4,-97,-19
2018-08-01 18:29:09,-2,-99,-7
2018-08-01 18:29:10,4,-93,5
2018-08-01 18:29:10,-1,-85,12
2018-08-01 18:29:10,1,-74,30
2018-08-01 18:29:10,1,-71,43
2018-08-01 18:29:11,-1,-69,54
2018-08-01 18:29:11,2,-68,59
2018-08-01 18:29:11,-4,-72,58
2018-08-01 18:29:11,-1,-69,63
2018-08-01 18:29:11,-2,-67,66
2018-08-01 18:29:11,-6,-68,67
2018-08-01 18:29:11,0,-61,67
2018-08-01 18:29:11,-5,-59,64
2018-08-01 18:29:12,-9,-57,63
2018-08-01 18:29:12,-9,-50,68
2018-08-01 18:29:12,-19,-50,69
2018-08-01 18:29:12,-22,-52,68
2018-08-01 18:29:12,-24,-57,60
2018-08-01 18:29:12,-29,-64,48
2018-08-01 18:29:12,-25,-66,43
2018-08-01 18:29:13,-26,-66,40
2018-08-01 18:29:13,-23,-68,44
2018-08-01 18:29:13,-15,-68,49
2018-08-01 18:29:13,-14,-66,57
2018-08-01 18:29:14,-14,-63,64
2018-08-01 18:29:14,-15,-56,70
2018-08-01 18:29:14,-22,-48,72
2018-08-01 18:29:14,-19,-42,70
2018-08-01 18:29:14,-14,-32,68
2018-08-01 18:29:14,-15,-19,71
2018-08-01 18:29:14,-13,-5,82
2018-08-01 18:29:14,-17,7,88
2018-08-01 18:29:14,-19,10,93
2018-08-01 18:29:15,-22,8,92
2018-08-01 18:29:15,-26,1,84
2018-08-01 18:29:15,-32,-5,79
2018-08-01 18:29:15,-35,-7,77
2018-08-01 18:29:15,-35,-7,77
2018-08-01 18:29:15,-35,-9,80
2018-08-01 18:29:16,-32,-8,81
2018-08-01 18:29:16,-31,-8,80
2018-08-01 18:29:16,-29,-10,78
2018-08-01 18:29:16,-28,-9,76
2018-08-01 18:29:16,-26,-6,75
2018-08-01 18:29:17,-29,-2,75
2018-08-01 18:29:17,-31,3,76
2018-08-01 18:29:17,-37,9,77
2018-08-01 18:29:17,-45,10,76
2018-08-01 18:29:17,-47,11,76
2018-08-01 18:29:17,-46,11,75
2018-08-01 18:29:17,-42,10,76
2018-08-01 18:29:17,-37,10,77
2018-08-01 18:29:17,-34,11,76
2018-08-01 18:29:18,-32,17,78
2018-08-01 18:29:18,-29,24,75
2018-08-01 18:29:18,-27,31,73
2018-08-01 18:29:18,-28,38,69
2018-08-01 18:29:18,-31,41,62
2018-08-01 18:29:19,-36,43,57
2018-08-01 18:29:19,-41,42,53
2018-08-01 18:29:19,-47,39,49
2018-08-01 18:29:19,-52,38,48
2018-08-01 18:29:19,-55,36,44
2018-08-01 18:29:20,-57,40,42
2018-08-01 18:29:20,-55,43,43
2018-08-01 18:29:20,-54,46,41
2018-08-01 18:29:20,-54,50,43
2018-08-01 18:29:20,-55,50,43
2018-08-01 18:29:20,-55,51,42
2018-08-01 18:29:20,-54,51,42
2018-08-01 18:29:20,-53,51,42
2018-08-01 18:29:20,-51,51,41
2018-08-01 18:29:20,-50,52,43
2018-08-01 18:29:21,-47,51,46
2018-08-01 18:29:21,-46,52,49
2018-08-01 18:29:21,-45,52,54
2018-08-01 18:29:21,-44,52,56
2018-08-01 18:29:22,-45,55,55
2018-08-01 18:29:22,-43,54,54
2018-08-01 18:29:22,-39,55,52
2018-08-01 18:29:22,-43,56,47
2018-08-01 18:29:22,-43,57,44
2018-08-01 18:29:22,-44,59,39
2018-08-01 18:29:23,-46,57,29
2018-08-01 18:29:23,-45,59,29
2018-08-01 18:29:23,-43,60,28
2018-08-01 18:29:23,-42,59,30
2018-08-01 18:29:23,-45,62,35
2018-08-01 18:29:23,-44,60,34
2018-08-01 18:29:23,-47,57,32
2018-08-01 18:29:23,-49,60,31
2018-08-01 18:29:23,-50,56,33
2018-08-01 18:29:25,-52,50,36
2018-08-01 18:29:25,-55,44,39
2018-08-01 18:29:25,-59,37,45
2018-08-01 18:29:25,-53,37,53
2018-08-01 18:29:25,-44,40,54
2018-08-01 18:29:26,-43,46,61
2018-08-01 18:29:26,-35,48,59
2018-08-01 18:29:26,-31,48,59
2018-08-01 18:29:26,-35,51,63
2018-08-01 18:29:26,-33,53,57
2018-08-01 18:29:26,-38,57,55
2018-08-01 18:29:27,-47,57,53
2018-08-01 18:29:27,-51,53,50
2018-08-01 18:29:27,-54,46,50
2018-08-01 18:29:27,-52,41,48
2018-08-01 18:29:27,-56,38,45
2018-08-01 18:29:27,-53,37,41
2018-08-01 18:29:27,-54,38,34
2018-08-01 18:29:27,-63,42,27
2018-08-01 18:29:28,-61,47,13
2018-08-01 18:29:28,-65,51,4
2018-08-01 18:29:28,-62,51,10
2018-08-01 18:29:28,-57,46,19
2018-08-01 18:29:28,-57,44,34
2018-08-01 18:29:29,-55,42,46
2018-08-01 18:29:29,-58,42,47
2018-08-01 18:29:29,-58,39,47
2018-08-01 18:29:29,-58,36,45
2018-08-01 18:29:29,-59,34,46
2018-08-01 18:29:29,-60,31,45
2018-08-01 18:29:29,-60,32,45
2018-08-01 18:29:30,-60,32,45
2018-08-01 18:29:30,-62,29,43
2018-08-01 18:29:30,-61,31,42
2018-08-01 18:29:30,-62,31,41
2018-08-01 18:29:30,-64,30,40
2018-08-01 18:29:30,-65,31,39
2018-08-01 18:29:30,-66,28,39
2018-08-01 18:29:30,-66,27,38
2018-08-01 18:29:31,-65,26,37
2018-08-01 18:29:31,-65,27,36
2018-08-01 18:29:31,-65,29,35
2018-08-01 18:29:31,-66,29,35
2018-08-01 18:29:32,-67,32,35
2018-08-01 18:29:32,-67,33,35
2018-08-01 18:29:32,-69,34,35
2018-08-01 18:29:32,-70,36,33
2018-08-01 18:29:32,-69,35,32
2018-08-01 18:29:32,-68,36,33
2018-08-01 18:29:32,-68,36,36
2018-08-01 18:29:32,-66,37,38
2018-08-01 18:29:33,-64,35,45
2018-08-01 18:29:33,-69,32,47
2018-08-01 18:29:33,-64,31,48
2018-08-01 18:29:33,-60,31,53
2018-08-01 18:29:33,-58,34,49
2018-08-01 18:29:33,-49,38,52
2018-08-01 18:29:33,-47,40,53
2018-08-01 18:29:34,-44,41,54
2018-08-01 18:29:34,-40,45,55
2018-08-01 18:29:34,-41,45,50
2018-08-01 18:29:34,-44,46,43
2018-08-01 18:29:35,-50,44,34
2018-08-01 18:29:35,-56,43,31
2018-08-01 18:29:35,-56,44,31
2018-08-01 18:29:35,-54,48,37
2018-08-01 18:29:35,-55,54,38
2018-08-01 18:29:35,-52,53,35
2018-08-01 18:29:35,-53,53,35
2018-08-01 18:29:35,-55,51,31
2018-08-01 18:29:35,-50,52,33
2018-08-01 18:29:36,-50,55,38
2018-08-01 18:29:36,-43,58,38
2018-08-01 18:29:36,-42,60,40
2018-08-01 18:29:36,-37,57,46
2018-08-01 18:29:36,-33,55,51
2018-08-01 18:29:36,-32,51,56
2018-08-01 18:29:37,-28,47,59
2018-08-01 18:29:37,-41,41,53
2018-08-01 18:29:37,-50,40,42
2018-08-01 18:29:37,-64,42,30
2018-08-01 18:29:38,-68,42,24
2018-08-01 18:29:38,-66,49,23
2018-08-01 18:29:38,-68,48,29
2018-08-01 18:29:38,-61,45,35
2018-08-01 18:29:38,-59,45,39
2018-08-01 18:29:38,-55,45,45
2018-08-01 18:29:38,-50,47,46
2018-08-01 18:29:38,-54,48,50
2018-08-01 18:29:38,-54,48,54
2018-08-01 18:29:38,-55,43,52
2018-08-01 18:29:39,-60,43,43
2018-08-01 18:29:39,-57,43,29
2018-08-01 18:29:39,-63,46,14
2018-08-01 18:29:39,-58,49,1
2018-08-01 18:29:39,-50,51,-8
2018-08-01 18:29:40,-43,52,-18
2018-08-01 18:29:40,-30,52,-34
2018-08-01 18:29:40,-25,50,-49
2018-08-01 18:29:40,-16,43,-59
2018-08-01 18:29:40,-4,39,-74
2018-08-01 18:29:41,8,33,-75
2018-08-01 18:29:41,19,30,-81
2018-08-01 18:29:41,22,28,-84
2018-08-01 18:29:41,20,24,-75
2018-08-01 18:29:41,21,20,-76
2018-08-01 18:29:41,17,21,-72
2018-08-01 18:29:41,21,22,-78
2018-08-01 18:29:41,18,20,-75
2018-08-01 18:29:41,12,22,-74
2018-08-01 18:29:41,9,23,-77
2018-08-01 18:29:42,1,25,-70
2018-08-01 18:29:42,-2,31,-71
2018-08-01 18:29:42,-7,36,-73
2018-08-01 18:29:42,-7,34,-72
2018-08-01 18:29:43,-9,33,-71
2018-08-01 18:29:43,-13,30,-77
2018-08-01 18:29:43,-17,25,-72
2018-08-01 18:29:43,-18,25,-69
2018-08-01 18:29:43,-19,26,-72
2018-08-01 18:29:43,-12,34,-68
2018-08-01 18:29:44,-2,38,-71
2018-08-01 18:29:44,2,42,-72
2018-08-01 18:29:44,11,44,-70
2018-08-01 18:29:44,17,41,-70
2018-08-01 18:29:44,17,42,-69
2018-08-01 18:29:44,20,40,-68
2018-08-01 18:29:44,22,41,-67
2018-08-01 18:29:44,21,41,-68
2018-08-01 18:29:44,21,41,-68
2018-08-01 18:29:45,18,41,-70
2018-08-01 18:29:45,-7,32,-59
2018-08-01 18:29:45,-28,23,-43
2018-08-01 18:29:45,-52,14,-30
2018-08-01 18:29:46,-72,8,-14
2018-08-01 18:29:46,-71,10,-10
2018-08-01 18:29:46,-75,16,-5
2018-08-01 18:29:46,-74,18,1
2018-08-01 18:29:46,-76,16,0
2018-08-01 18:29:46,-72,11,-6
2018-08-01 18:29:46,-65,5,-22
2018-08-01 18:29:47,-52,5,-42
2018-08-01 18:29:47,-39,9,-57
2018-08-01 18:29:47,-30,16,-68
2018-08-01 18:29:47,-21,19,-70
2018-08-01 18:29:47,-22,18,-69
2018-08-01 18:29:47,-22,14,-67
2018-08-01 18:29:47,-27,8,-66
2018-08-01 18:29:47,-27,2,-72
2018-08-01 18:29:48,-29,-1,-76
2018-08-01 18:29:48,-30,-3,-77
2018-08-01 18:29:48,-18,1,-81
2018-08-01 18:29:48,-11,3,-78
2018-08-01 18:29:48,1,6,-77
2018-08-01 18:29:49,10,12,-79
2018-08-01 18:29:49,12,12,-76
2018-08-01 18:29:49,13,17,-77
2018-08-01 18:29:49,14,21,-78
2018-08-01 18:29:49,14,23,-77
2018-08-01 18:29:49,13,23,-77
2018-08-01 18:29:49,10,23,-78
2018-08-01 18:29:50,-2,20,-77
2018-08-01 18:29:50,-11,12,-77
2018-08-01 18:29:50,-21,7,-73
2018-08-01 18:29:50,-31,-3,-71
2018-08-01 18:29:50,-29,-9,-60
2018-08-01 18:29:50,-29,-4,-59
2018-08-01 18:29:50,-33,6,-60
2018-08-01 18:29:51,-30,22,-58
2018-08-01 18:29:51,-30,33,-66
2018-08-01 18:29:51,-30,36,-61
2018-08-01 18:29:51,-19,30,-67
2018-08-01 18:29:51,-13,25,-70
2018-08-01 18:29:52,-8,20,-73
2018-08-01 18:29:52,-3,17,-80
2018-08-01 18:29:52,-3,18,-75
2018-08-01 18:29:52,-1,15,-76
2018-08-01 18:29:52,0,14,-76
2018-08-01 18:29:52,4,12,-77
2018-08-01 18:29:52,8,13,-79
2018-08-01 18:29:52,7,11,-79
2018-08-01 18:29:53,8,1,-78
2018-08-01 18:29:53,8,-8,-74
2018-08-01 18:29:53,5,-20,-69
2018-08-01 18:29:53,1,-23,-66
2018-08-01 18:29:53,-1,-14,-70
2018-08-01 18:29:53,-6,1,-73
2018-08-01 18:29:55,-2,11,-82
2018-08-01 18:29:55,6,10,-85
2018-08-01 18:29:55,9,8,-82
2018-08-01 18:29:55,13,2,-83
2018-08-01 18:29:55,13,4,-79
2018-08-01 18:29:56,14,11,-79
2018-08-01 18:29:56,18,17,-80
2018-08-01 18:29:56,23,19,-79
2018-08-01 18:29:56,24,19,-79
2018-08-01 18:29:56,24,19,-79
2018-08-01 18:29:56,24,17,-79
2018-08-01 18:29:56,23,17,-77
2018-08-01 18:29:56,23,16,-78
2018-08-01 18:29:56,24,16,-77
2018-08-01 18:29:57,24,16,-76
2018-08-01 18:29:57,24,16,-78
2018-08-01 18:29:57,24,15,-78
2018-08-01 18:29:57,23,15,-77
2018-08-01 18:29:57,24,17,-77
2018-08-01 18:29:57,26,18,-76
2018-08-01 18:29:58,27,20,-75
2018-08-01 18:29:58,29,20,-76
2018-08-01 18:29:58,28,18,-76
2018-08-01 18:29:58,26,18,-75
2018-08-01 18:29:59,26,17,-74
2018-08-01 18:29:59,24,17,-75
2018-08-01 18:29:59,26,17,-75
2018-08-01 18:29:59,29,17,-76
2018-08-01 18:29:59,30,17,-78
2018-08-01 18:29:59,29,19,-77
2018-08-01 18:29:59,29,20,-78
2018-08-01 18:29:59,26,20,-77
2018-08-01 18:29:59,25,20,-77
2018-08-01 18:29:59,26,18,-78
2018-08-01 18:30:00,24,17,-77
2018-08-01 18:30:00,26,14,-78
2018-08-01 18:30:00,26,14,-77
2018-08-01 18:30:00,26,15,-76
2018-08-01 18:30:00,28,18,-77
2018-08-01 18:30:01,29,20,-77
2018-08-01 18:30:01,31,22,-77
2018-08-01 18:30:01,33,19,-77
2018-08-01 18:30:01,32,15,-76
2018-08-01 18:30:01,31,14,-75
2018-08-01 18:30:02,27,4,-70
2018-08-01 18:30:02,25,0,-73
2018-08-01 18:30:02,21,-7,-71
2018-08-01 18:30:02,21,-15,-71
2018-08-01 18:30:02,21,-16,-75
2018-08-01 18:30:02,24,-16,-73
2018-08-01 18:30:02,28,-16,-74
2018-08-01 18:30:02,25,-15,-76
2018-08-01 18:30:02,23,-13,-77
2018-08-01 18:30:02,14,-16,-78
2018-08-01 18:30:03,13,-11,-78
2018-08-01 18:30:03,16,-5,-80
2018-08-01 18:30:03,22,2,-78
2018-08-01 18:30:03,30,10,-77
2018-08-01 18:30:04,36,11,-75
2018-08-01 18:30:04,40,8,-71
2018-08-01 18:30:04,42,8,-72
2018-08-01 18:30:04,44,9,-65
2018-08-01 18:30:04,42,11,-66
2018-08-01 18:30:04,40,20,-67
2018-08-01 18:30:05,35,16,-74
2018-08-01 18:30:05,30,19,-75
2018-08-01 18:30:05,20,16,-78
2018-08-01 18:30:05,16,12,-81
2018-08-01 18:30:05,15,16,-69
2018-08-01 18:30:05,12,10,-77
2018-08-01 18:30:05,16,14,-76
2018-08-01 18:30:05,7,11,-70
2018-08-01 18:30:05,8,15,-77
2018-08-01 18:30:06,7,16,-74
2018-08-01 18:30:06,4,15,-74
2018-08-01 18:30:06,10,13,-79
2018-08-01 18:30:06,9,6,-77
2018-08-01 18:30:07,3,5,-77
2018-08-01 18:30:07,-2,8,-77
2018-08-01 18:30:07,-5,18,-77
2018-08-01 18:30:07,-15,26,-76
2018-08-01 18:30:07,-10,31,-74
2018-08-01 18:30:07,-8,27,-74
2018-08-01 18:30:07,-9,23,-71
2018-08-01 18:30:08,-7,21,-73
2018-08-01 18:30:08,-9,21,-75
2018-08-01 18:30:08,-8,24,-75
2018-08-01 18:30:08,-7,25,-76
2018-08-01 18:30:08,-4,25,-75
2018-08-01 18:30:08,-3,24,-76
2018-08-01 18:30:08,-2,23,-75
2018-08-01 18:30:08,-4,23,-74
2018-08-01 18:30:09,-5,21,-75
2018-08-01 18:30:09,-6,21,-75
2018-08-01 18:30:09,-6,20,-77
2018-08-01 18:30:09,-4,19,-78
2018-08-01 18:30:10,-3,18,-76
2018-08-01 18:30:10,-4,17,-77
2018-08-01 18:30:10,-7,18,-75
2018-08-01 18:30:10,-7,17,-77
2018-08-01 18:30:10,-8,17,-80
2018-08-01 18:30:10,-7,19,-78
2018-08-01 18:30:10,-6,19,-80
2018-08-01 18:30:10,-7,20,-77
2018-08-01 18:30:11,-7,22,-74
2018-08-01 18:30:11,-7,21,-75
2018-08-01 18:30:11,-4,21,-74
2018-08-01 18:30:11,-4,21,-75
2018-08-01 18:30:11,-7,19,-75
2018-08-01 18:30:11,-5,21,-75
2018-08-01 18:30:11,-13,21,-73
2018-08-01 18:30:12,-11,22,-76
2018-08-01 18:30:12,-10,23,-78
2018-08-01 18:30:12,-11,22,-77
2018-08-01 18:30:12,-5,23,-79
2018-08-01 18:30:13,-7,21,-77
2018-08-01 18:30:13,-7,22,-78
2018-08-01 18:30:13,-8,21,-76
2018-08-01 18:30:13,-11,21,-77
2018-08-01 18:30:13,-13,23,-74
2018-08-01 18:30:13,-13,24,-73
2018-08-01 18:30:13,-14,26,-70
2018-08-01 18:30:13,-15,25,-68
2018-08-01 18:30:13,-13,24,-73
2018-08-01 18:30:14,-15,24,-70
2018-08-01 18:30:14,-9,21,-76
2018-08-01 18:30:14,-10,22,-78
2018-08-01 18:30:14,-10,19,-78
2018-08-01 18:30:14,-7,20,-79
2018-08-01 18:30:14,-13,18,-77
2018-08-01 18:30:15,-11,20,-74
2018-08-01 18:30:15,-10,22,-71
2018-08-01 18:30:15,-11,19,-73
2018-08-01 18:30:15,-8,23,-73
2018-08-01 18:30:15,-1,19,-77
2018-08-01 18:30:16,8,18,-78
2018-08-01 18:30:16,10,14,-84
2018-08-01 18:30:16,12,10,-91
2018-08-01 18:30:16,16,13,-95
2018-08-01 18:30:16,0,19,-81
2018-08-01 18:30:16,1,23,-77
2018-08-01 18:30:16,-5,20,-74
2018-08-01 18:30:16,-12,14,-69
2018-08-01 18:30:16,-7,7,-80
2018-08-01 18:30:17,-4,-2,-74
2018-08-01 18:30:17,1,-3,-76
2018-08-01 18:30:17,2,-6,-74
2018-08-01 18:30:17,6,-13,-79
2018-08-01 18:30:17,4,-11,-83
2018-08-01 18:30:18,2,-13,-79
2018-08-01 18:30:18,0,-14,-87
2018-08-01 18:30:18,2,-7,-82
2018-08-01 18:30:18,-3,-6,-87
2018-08-01 18:30:18,4,-1,-90
2018-08-01 18:30:19,14,10,-84
