Time,Xacc,Yacc,Zacc
2018-12-24 12:02:32,-82,-1,-30
2018-12-24 12:02:32,-82,-1,-31
2018-12-24 12:02:32,-82,-1,-30
2018-12-24 12:02:32,-80,-2,-29
2018-12-24 12:02:32,-78,-4,-30
2018-12-24 12:02:32,-79,-7,-29
2018-12-24 12:02:32,-79,-7,-30
2018-12-24 12:02:32,-78,-7,-31
2018-12-24 12:02:32,-78,-5,-28
2018-12-24 12:02:32,-78,-3,-28
2018-12-24 12:02:33,-78,-2,-27
2018-12-24 12:02:33,-78,-3,-27
2018-12-24 12:02:33,-78,-5,-29
2018-12-24 12:02:33,-77,-5,-29
2018-12-24 12:02:33,-77,-5,-30
2018-12-24 12:02:33,-78,-4,-30
2018-12-24 12:02:33,-78,-3,-30
2018-12-24 12:02:33,-78,-3,-29
2018-12-24 12:02:33,-77,-3,-29
2018-12-24 12:03:01,-77,-3,-30
2018-12-24 12:03:02,-77,-3,-28
2018-12-24 12:03:02,-78,-2,-30
2018-12-24 12:03:02,-79,-3,-29
2018-12-24 12:03:02,-79,-2,-28
2018-12-24 12:03:02,-79,-3,-30
2018-12-24 12:03:02,-78,-3,-30
2018-12-24 12:03:02,-79,-3,-30
2018-12-24 12:03:02,-79,-4,-30
2018-12-24 12:03:02,-78,-3,-29
2018-12-24 12:03:02,-80,-4,-28
2018-12-24 12:03:03,-80,-4,-28
2018-12-24 12:03:03,-81,-4,-30
2018-12-24 12:03:03,-79,-3,-31
2018-12-24 12:03:03,-78,-3,-32
2018-12-24 12:03:03,-75,-4,-31
2018-12-24 12:03:03,-76,-3,-28
2018-12-24 12:03:03,-79,-3,-26
2018-12-24 12:03:03,-77,-3,-26
2018-12-24 12:03:03,-79,-2,-28
2018-12-24 12:03:31,-76,-3,-29
2018-12-24 12:03:32,-76,-5,-30
2018-12-24 12:03:32,-78,-4,-29
2018-12-24 12:03:32,-78,-3,-29
2018-12-24 12:03:32,-80,-2,-29
2018-12-24 12:03:32,-79,-1,-28
2018-12-24 12:03:32,-79,-1,-29
2018-12-24 12:03:32,-78,-3,-28
2018-12-24 12:03:32,-77,-4,-28
2018-12-24 12:03:32,-78,-5,-29
2018-12-24 12:03:32,-78,-5,-28
2018-12-24 12:03:33,-79,-4,-28
2018-12-24 12:03:33,-78,-4,-28
2018-12-24 12:03:33,-76,-3,-27
2018-12-24 12:03:33,-75,-4,-28
2018-12-24 12:03:33,-74,-3,-27
2018-12-24 12:03:33,-75,-3,-28
2018-12-24 12:03:33,-76,-3,-29
2018-12-24 12:03:33,-77,-4,-29
2018-12-24 12:03:33,-77,-6,-30
2018-12-24 12:04:01,-78,-6,-29
2018-12-24 12:04:02,-77,-7,-30
2018-12-24 12:04:02,-76,-5,-29
2018-12-24 12:04:02,-77,-3,-29
2018-12-24 12:04:02,-77,-3,-29
2018-12-24 12:04:02,-79,-3,-28
2018-12-24 12:04:02,-80,-4,-28
2018-12-24 12:04:02,-80,-5,-28
2018-12-24 12:04:02,-79,-5,-28
2018-12-24 12:04:02,-78,-4,-28
2018-12-24 12:04:03,-78,-4,-28
2018-12-24 12:04:03,-77,-5,-28
2018-12-24 12:04:03,-78,-5,-27
2018-12-24 12:04:03,-78,-4,-27
2018-12-24 12:04:03,-78,-4,-28
2018-12-24 12:04:03,-78,-4,-28
2018-12-24 12:04:03,-76,-4,-30
2018-12-24 12:04:03,-77,-5,-30
2018-12-24 12:04:03,-77,-5,-28
2018-12-24 12:04:03,-78,-4,-28
2018-12-24 12:04:31,-80,-4,-27
2018-12-24 12:04:32,-80,-3,-26
2018-12-24 12:04:32,-80,-3,-27
2018-12-24 12:04:32,-79,-3,-26
2018-12-24 12:04:32,-79,-3,-27
2018-12-24 12:04:32,-79,-5,-29
2018-12-24 12:04:32,-78,-5,-30
2018-12-24 12:04:32,-78,-4,-31
2018-12-24 12:04:32,-78,-5,-30
2018-12-24 12:04:32,-78,-4,-29
2018-12-24 12:04:33,-80,-4,-29
2018-12-24 12:04:33,-80,-4,-30
2018-12-24 12:04:33,-79,-3,-31
2018-12-24 12:04:33,-78,-4,-31
2018-12-24 12:04:33,-76,-4,-31
2018-12-24 12:04:33,-77,-6,-30
2018-12-24 12:04:33,-77,-4,-29
2018-12-24 12:04:33,-77,-1,-29
2018-12-24 12:04:33,-77,0,-28
2018-12-24 12:04:33,-78,0,-29
2018-12-24 12:05:01,-79,-2,-29
2018-12-24 12:05:02,-79,-5,-30
2018-12-24 12:05:02,-78,-5,-30
2018-12-24 12:05:02,-77,-4,-29
2018-12-24 12:05:02,-76,-4,-29
2018-12-24 12:05:02,-77,-2,-29
2018-12-24 12:05:02,-80,-4,-29
2018-12-24 12:05:02,-80,-4,-29
2018-12-24 12:05:02,-79,-5,-30
2018-12-24 12:05:02,-80,-6,-30
2018-12-24 12:05:02,-78,-5,-30
2018-12-24 12:05:03,-78,-4,-31
2018-12-24 12:05:03,-79,-3,-31
2018-12-24 12:05:03,-78,-3,-30
2018-12-24 12:05:03,-79,-3,-30
2018-12-24 12:05:03,-77,-4,-30
2018-12-24 12:05:03,-77,-3,-28
2018-12-24 12:05:03,-77,-3,-29
2018-12-24 12:05:03,-76,-4,-28
2018-12-24 12:05:03,-77,-4,-27
2018-12-24 12:05:31,-78,-5,-28
2018-12-24 12:05:32,-78,-5,-27
2018-12-24 12:05:32,-80,-3,-27
2018-12-24 12:05:32,-80,-2,-27
2018-12-24 12:05:32,-79,-2,-27
2018-12-24 12:05:32,-79,-2,-26
2018-12-24 12:05:32,-78,-3,-26
2018-12-24 12:05:32,-78,-4,-25
2018-12-24 12:05:32,-79,-4,-24
2018-12-24 12:05:32,-80,-5,-25
2018-12-24 12:05:32,-79,-4,-26
2018-12-24 12:05:33,-81,-4,-27
2018-12-24 12:05:33,-79,-3,-29
2018-12-24 12:05:33,-77,-1,-29
2018-12-24 12:05:33,-78,-1,-29
2018-12-24 12:05:33,-77,-2,-30
2018-12-24 12:05:33,-78,-3,-29
2018-12-24 12:05:33,-78,-4,-29
2018-12-24 12:05:33,-77,-5,-30
2018-12-24 12:05:33,-77,-5,-29
2018-12-24 12:06:01,-78,-5,-30
2018-12-24 12:06:02,-77,-4,-31
2018-12-24 12:06:02,-76,-6,-30
2018-12-24 12:06:02,-75,-5,-29
2018-12-24 12:06:02,-74,-5,-28
2018-12-24 12:06:02,-74,-5,-27
2018-12-24 12:06:02,-75,-3,-28
2018-12-24 12:06:02,-75,-3,-29
2018-12-24 12:06:02,-76,-1,-29
2018-12-24 12:06:02,-77,0,-30
2018-12-24 12:06:02,-76,0,-29
2018-12-24 12:06:03,-77,0,-29
2018-12-24 12:06:03,-75,-1,-29
2018-12-24 12:06:03,-76,-4,-27
2018-12-24 12:06:03,-77,-3,-26
2018-12-24 12:06:03,-75,-5,-26
2018-12-24 12:06:03,-76,-6,-27
2018-12-24 12:06:03,-76,-4,-29
2018-12-24 12:06:03,-77,-4,-29
2018-12-24 12:06:03,-78,-1,-30
2018-12-24 12:06:31,-78,-1,-29
2018-12-24 12:06:32,-78,-1,-27
2018-12-24 12:06:32,-78,-2,-28
2018-12-24 12:06:32,-78,-3,-26
2018-12-24 12:06:32,-78,-3,-26
2018-12-24 12:06:32,-76,-4,-28
2018-12-24 12:06:32,-75,-4,-28
2018-12-24 12:06:32,-76,-3,-28
2018-12-24 12:06:32,-76,-2,-28
2018-12-24 12:06:32,-77,0,-27
2018-12-24 12:06:32,-77,0,-27
2018-12-24 12:06:33,-76,0,-28
2018-12-24 12:06:33,-77,-2,-29
2018-12-24 12:06:33,-77,-3,-29
2018-12-24 12:06:33,-77,-2,-29
2018-12-24 12:06:33,-77,-1,-28
2018-12-24 12:06:33,-77,-1,-27
2018-12-24 12:06:33,-78,-1,-26
2018-12-24 12:06:33,-79,-1,-25
2018-12-24 12:06:33,-80,-3,-26
2018-12-24 12:07:01,-79,-1,-26
2018-12-24 12:07:02,-79,-1,-27
2018-12-24 12:07:02,-78,-2,-29
2018-12-24 12:07:02,-79,-2,-29
2018-12-24 12:07:02,-80,-4,-30
2018-12-24 12:07:02,-80,-6,-31
2018-12-24 12:07:02,-80,-6,-30
2018-12-24 12:07:02,-79,-5,-30
2018-12-24 12:07:02,-78,-4,-30
2018-12-24 12:07:02,-77,-3,-29
2018-12-24 12:07:03,-76,-2,-29
2018-12-24 12:07:03,-76,-3,-29
2018-12-24 12:07:03,-77,-2,-27
2018-12-24 12:07:03,-77,-2,-27
2018-12-24 12:07:03,-79,-2,-26
2018-12-24 12:07:03,-79,-2,-25
2018-12-24 12:07:03,-78,-3,-26
2018-12-24 12:07:03,-79,-4,-25
2018-12-24 12:07:03,-79,-3,-26
2018-12-24 12:07:03,-78,-3,-27
2018-12-24 12:07:31,-79,-3,-26
2018-12-24 12:07:32,-78,-1,-27
2018-12-24 12:07:32,-79,-4,-27
2018-12-24 12:07:32,-80,-3,-27
2018-12-24 12:07:32,-80,-3,-27
2018-12-24 12:07:32,-81,-5,-27
2018-12-24 12:07:32,-81,-3,-27
2018-12-24 12:07:32,-80,-3,-27
2018-12-24 12:07:32,-79,-1,-29
2018-12-24 12:07:32,-79,-1,-30
2018-12-24 12:07:33,-78,-2,-31
2018-12-24 12:07:33,-79,-3,-31
2018-12-24 12:07:33,-79,-4,-30
2018-12-24 12:07:33,-78,-4,-29
2018-12-24 12:07:33,-78,-4,-28
2018-12-24 12:07:33,-78,-4,-28
2018-12-24 12:07:33,-79,-4,-28
2018-12-24 12:07:33,-81,-3,-29
2018-12-24 12:07:33,-80,-2,-29
2018-12-24 12:07:33,-79,-3,-30
2018-12-24 12:08:01,-79,-4,-31
2018-12-24 12:08:02,-77,-4,-30
2018-12-24 12:08:02,-77,-5,-31
2018-12-24 12:08:02,-78,-4,-30
2018-12-24 12:08:02,-78,-4,-29
2018-12-24 12:08:02,-79,-3,-29
2018-12-24 12:08:02,-79,-3,-28
2018-12-24 12:08:02,-78,-4,-28
2018-12-24 12:08:02,-77,-3,-28
2018-12-24 12:08:02,-77,-5,-28
2018-12-24 12:08:02,-76,-5,-27
2018-12-24 12:08:03,-76,-4,-27
2018-12-24 12:08:03,-76,-4,-28
2018-12-24 12:08:03,-75,-3,-28
2018-12-24 12:08:03,-77,-2,-29
2018-12-24 12:08:03,-78,-2,-29
2018-12-24 12:08:03,-77,-3,-29
2018-12-24 12:08:03,-79,-4,-29
2018-12-24 12:08:03,-78,-4,-29
2018-12-24 12:08:03,-77,-3,-30
2018-12-24 12:08:31,-78,-2,-29
2018-12-24 12:08:32,-78,-1,-30
2018-12-24 12:08:32,-79,-2,-29
2018-12-24 12:08:32,-81,-2,-29
2018-12-24 12:08:32,-80,-3,-29
2018-12-24 12:08:32,-79,-3,-27
2018-12-24 12:08:32,-79,-2,-28
2018-12-24 12:08:32,-78,-3,-26
2018-12-24 12:08:32,-79,-3,-26
2018-12-24 12:08:32,-78,-3,-27
2018-12-24 12:08:32,-79,-5,-27
2018-12-24 12:08:33,-77,-5,-28
2018-12-24 12:08:33,-78,-3,-28
2018-12-24 12:08:33,-79,-4,-28
2018-12-24 12:08:33,-78,-4,-28
2018-12-24 12:08:33,-81,-4,-28
2018-12-24 12:08:33,-82,-6,-28
2018-12-24 12:08:33,-82,-5,-28
2018-12-24 12:08:33,-81,-4,-29
2018-12-24 12:08:33,-80,-3,-29
2018-12-24 12:09:01,-79,-3,-29
2018-12-24 12:09:02,-79,-2,-28
2018-12-24 12:09:02,-79,-1,-28
2018-12-24 12:09:02,-79,-2,-28
2018-12-24 12:09:02,-79,-3,-29
2018-12-24 12:09:02,-78,-3,-31
2018-12-24 12:09:02,-78,-4,-31
2018-12-24 12:09:02,-77,-3,-32
2018-12-24 12:09:02,-77,-3,-31
2018-12-24 12:09:02,-76,-4,-30
2018-12-24 12:09:02,-76,-4,-28
2018-12-24 12:09:03,-77,-5,-27
2018-12-24 12:09:03,-76,-5,-28
2018-12-24 12:09:03,-78,-6,-28
2018-12-24 12:09:03,-78,-5,-30
2018-12-24 12:09:03,-78,-5,-30
2018-12-24 12:09:03,-80,-5,-30
2018-12-24 12:09:03,-79,-3,-30
2018-12-24 12:09:03,-80,-4,-29
2018-12-24 12:09:03,-79,-3,-29
2018-12-24 12:09:31,-77,-2,-29
2018-12-24 12:09:32,-78,-3,-30
2018-12-24 12:09:32,-77,-4,-31
2018-12-24 12:09:32,-78,-6,-31
2018-12-24 12:09:32,-78,-6,-30
2018-12-24 12:09:32,-76,-6,-30
2018-12-24 12:09:32,-77,-6,-28
2018-12-24 12:09:32,-77,-4,-28
2018-12-24 12:09:32,-77,-4,-29
2018-12-24 12:09:32,-77,-4,-29
2018-12-24 12:09:33,-77,-3,-31
2018-12-24 12:09:33,-77,-5,-31
2018-12-24 12:09:33,-78,-5,-30
2018-12-24 12:09:33,-79,-5,-30
2018-12-24 12:09:33,-78,-4,-29
2018-12-24 12:09:33,-78,-4,-29
2018-12-24 12:09:33,-77,-4,-29
2018-12-24 12:09:33,-78,-3,-29
2018-12-24 12:09:33,-78,-5,-29
2018-12-24 12:09:33,-78,-3,-30
2018-12-24 12:10:01,-77,-2,-30
2018-12-24 12:10:02,-76,-3,-29
2018-12-24 12:10:02,-77,-2,-29
2018-12-24 12:10:02,-76,-2,-28
2018-12-24 12:10:02,-78,-3,-29
2018-12-24 12:10:02,-79,-3,-29
2018-12-24 12:10:02,-80,-4,-29
2018-12-24 12:10:02,-79,-5,-29
2018-12-24 12:10:02,-77,-4,-28
2018-12-24 12:10:02,-77,-3,-28
2018-12-24 12:10:03,-74,-1,-28
2018-12-24 12:10:03,-76,-1,-28
2018-12-24 12:10:03,-78,-2,-28
2018-12-24 12:10:03,-77,-3,-28
2018-12-24 12:10:03,-79,-3,-28
2018-12-24 12:10:03,-80,-3,-28
2018-12-24 12:10:03,-80,-2,-28
2018-12-24 12:10:03,-80,-2,-27
2018-12-24 12:10:03,-80,-3,-27
2018-12-24 12:10:03,-78,-2,-27
2018-12-24 12:10:31,-77,-3,-28
2018-12-24 12:10:32,-78,-2,-29
2018-12-24 12:10:32,-79,-2,-28
2018-12-24 12:10:32,-80,-3,-28
2018-12-24 12:10:32,-82,-3,-28
2018-12-24 12:10:32,-81,-4,-29
2018-12-24 12:10:32,-79,-3,-30
2018-12-24 12:10:32,-78,-2,-31
2018-12-24 12:10:32,-78,-1,-31
2018-12-24 12:10:32,-79,0,-31
2018-12-24 12:10:33,-80,0,-32
2018-12-24 12:10:33,-81,-1,-31
2018-12-24 12:10:33,-79,-2,-30
2018-12-24 12:10:33,-80,-2,-30
2018-12-24 12:10:33,-79,-2,-29
2018-12-24 12:10:33,-79,-2,-29
2018-12-24 12:10:33,-78,-2,-29
2018-12-24 12:10:33,-77,-3,-29
2018-12-24 12:10:33,-77,-4,-30
2018-12-24 12:10:33,-76,-5,-30
2018-12-24 12:11:01,-77,-4,-29
2018-12-24 12:11:02,-76,-3,-28
2018-12-24 12:11:02,-76,-3,-27
2018-12-24 12:11:02,-77,-2,-28
2018-12-24 12:11:02,-78,-3,-29
2018-12-24 12:11:02,-78,-4,-29
2018-12-24 12:11:02,-79,-5,-30
2018-12-24 12:11:02,-77,-6,-30
2018-12-24 12:11:02,-78,-6,-30
2018-12-24 12:11:02,-78,-5,-31
2018-12-24 12:11:02,-78,-4,-30
2018-12-24 12:11:03,-78,-3,-30
2018-12-24 12:11:03,-77,-3,-29
2018-12-24 12:11:03,-78,-3,-28
2018-12-24 12:11:03,-77,-3,-28
2018-12-24 12:11:03,-78,-3,-27
2018-12-24 12:11:03,-78,-4,-28
2018-12-24 12:11:03,-77,-5,-28
2018-12-24 12:11:03,-77,-4,-28
2018-12-24 12:11:03,-78,-3,-28
2018-12-24 12:11:31,-77,0,-28
2018-12-24 12:11:32,-78,1,-27
2018-12-24 12:11:32,-78,0,-28
2018-12-24 12:11:32,-78,0,-29
2018-12-24 12:11:32,-78,-2,-29
2018-12-24 12:11:32,-77,-2,-30
2018-12-24 12:11:32,-77,-2,-29
2018-12-24 12:11:32,-76,-1,-29
2018-12-24 12:11:32,-78,-2,-29
2018-12-24 12:11:32,-79,-3,-28
2018-12-24 12:11:32,-79,-2,-28
2018-12-24 12:11:33,-78,-3,-28
2018-12-24 12:11:33,-76,-2,-28
2018-12-24 12:11:33,-74,-2,-30
2018-12-24 12:11:33,-73,-3,-31
2018-12-24 12:11:33,-74,-3,-32
2018-12-24 12:11:33,-74,-3,-32
2018-12-24 12:11:33,-76,-3,-31
2018-12-24 12:11:33,-78,-4,-30
2018-12-24 12:11:33,-78,-5,-28
2018-12-24 12:12:01,-78,-5,-29
2018-12-24 12:12:02,-77,-5,-29
2018-12-24 12:12:02,-77,-4,-29
2018-12-24 12:12:02,-77,-3,-29
2018-12-24 12:12:02,-78,-3,-28
2018-12-24 12:12:02,-76,-1,-28
2018-12-24 12:12:02,-76,-1,-29
2018-12-24 12:12:02,-77,-2,-30
2018-12-24 12:12:02,-76,-2,-31
2018-12-24 12:12:02,-78,-4,-32
2018-12-24 12:12:02,-77,-3,-32
2018-12-24 12:12:03,-76,-4,-31
2018-12-24 12:12:03,-76,-3,-32
2018-12-24 12:12:03,-77,-3,-31
2018-12-24 12:12:03,-77,-3,-31
2018-12-24 12:12:03,-77,-2,-31
2018-12-24 12:12:03,-77,-3,-30
2018-12-24 12:12:03,-77,-3,-32
2018-12-24 12:12:03,-78,-5,-32
2018-12-24 12:12:03,-79,-5,-31
2018-12-24 12:12:31,-79,-5,-30
2018-12-24 12:12:32,-78,-5,-29
2018-12-24 12:12:32,-79,-5,-29
2018-12-24 12:12:32,-78,-5,-30
2018-12-24 12:12:32,-77,-6,-32
2018-12-24 12:12:32,-77,-6,-33
2018-12-24 12:12:32,-76,-5,-32
2018-12-24 12:12:32,-75,-5,-33
2018-12-24 12:12:32,-76,-5,-31
2018-12-24 12:12:32,-77,-5,-30
2018-12-24 12:12:33,-76,-5,-30
2018-12-24 12:12:33,-76,-5,-29
2018-12-24 12:12:33,-76,-3,-29
2018-12-24 12:12:33,-75,-2,-30
2018-12-24 12:12:33,-75,-2,-31
2018-12-24 12:12:33,-76,-2,-31
2018-12-24 12:12:33,-76,-2,-31
2018-12-24 12:12:33,-77,-4,-30
2018-12-24 12:12:33,-77,-3,-28
2018-12-24 12:12:33,-77,-2,-28
2018-12-24 12:13:01,-78,-2,-29
2018-12-24 12:13:02,-77,0,-29
2018-12-24 12:13:02,-77,-1,-31
2018-12-24 12:13:02,-77,-1,-32
2018-12-24 12:13:02,-75,-1,-32
2018-12-24 12:13:02,-76,-2,-33
2018-12-24 12:13:02,-77,-2,-32
2018-12-24 12:13:02,-78,-2,-31
2018-12-24 12:13:02,-78,-2,-30
2018-12-24 12:13:02,-78,-1,-28
2018-12-24 12:13:03,-79,-1,-29
2018-12-24 12:13:03,-79,-2,-28
2018-12-24 12:13:03,-81,-3,-28
2018-12-24 12:13:03,-81,-4,-28
2018-12-24 12:13:03,-80,-5,-26
2018-12-24 12:13:03,-80,-5,-28
2018-12-24 12:13:03,-80,-3,-28
2018-12-24 12:13:03,-80,-3,-28
2018-12-24 12:13:03,-79,0,-30
2018-12-24 12:13:03,-78,-1,-29
2018-12-24 12:13:31,-77,-2,-29
2018-12-24 12:13:32,-77,-1,-30
2018-12-24 12:13:32,-76,-3,-29
2018-12-24 12:13:32,-75,-3,-29
2018-12-24 12:13:32,-77,-3,-29
2018-12-24 12:13:32,-75,-4,-30
2018-12-24 12:13:32,-77,-4,-31
2018-12-24 12:13:32,-78,-3,-31
2018-12-24 12:13:32,-75,-4,-31
2018-12-24 12:13:32,-77,-4,-30
2018-12-24 12:13:32,-76,-5,-30
2018-12-24 12:13:33,-76,-4,-30
2018-12-24 12:13:33,-77,-3,-31
2018-12-24 12:13:33,-76,-2,-31
2018-12-24 12:13:33,-76,-1,-30
2018-12-24 12:13:33,-75,-2,-31
2018-12-24 12:13:33,-75,-3,-30
2018-12-24 12:13:33,-75,-4,-29
2018-12-24 12:13:33,-77,-4,-29
2018-12-24 12:13:33,-78,-4,-28
2018-12-24 12:14:01,-78,-4,-29
2018-12-24 12:14:02,-79,-4,-29
2018-12-24 12:14:02,-78,-4,-30
2018-12-24 12:14:02,-77,-4,-29
2018-12-24 12:14:02,-77,-4,-29
2018-12-24 12:14:02,-76,-3,-30
2018-12-24 12:14:02,-76,-3,-30
2018-12-24 12:14:02,-78,-5,-32
2018-12-24 12:14:02,-78,-5,-31
2018-12-24 12:14:02,-80,-6,-29
2018-12-24 12:14:02,-81,-7,-28
2018-12-24 12:14:03,-79,-5,-26
2018-12-24 12:14:03,-78,-4,-26
2018-12-24 12:14:03,-77,-3,-27
2018-12-24 12:14:03,-75,-1,-27
2018-12-24 12:14:03,-75,-1,-26
2018-12-24 12:14:03,-76,-1,-26
2018-12-24 12:14:03,-76,-2,-26
2018-12-24 12:14:03,-76,-3,-27
2018-12-24 12:14:03,-77,-2,-31
2018-12-24 12:14:31,-78,-3,-32
2018-12-24 12:14:32,-78,-3,-31
2018-12-24 12:14:32,-80,-4,-30
2018-12-24 12:14:32,-81,-5,-28
2018-12-24 12:14:32,-80,-4,-28
2018-12-24 12:14:32,-78,-4,-29
2018-12-24 12:14:32,-75,-1,-29
2018-12-24 12:14:32,-75,-1,-30
2018-12-24 12:14:32,-77,-2,-30
2018-12-24 12:14:32,-78,-3,-32
2018-12-24 12:14:32,-80,-5,-33
2018-12-24 12:14:33,-79,-5,-32
2018-12-24 12:14:33,-76,-5,-32
2018-12-24 12:14:33,-76,-3,-30
2018-12-24 12:14:33,-74,-3,-30
2018-12-24 12:14:33,-74,-3,-30
2018-12-24 12:14:33,-74,-3,-29
2018-12-24 12:14:33,-74,-4,-29
2018-12-24 12:14:33,-76,-5,-28
2018-12-24 12:14:33,-77,-5,-28
