587433804,19,1,14
587433804,36,4,27
587433805,55,6,40
587433805,72,10,54
587433805,70,12,53
587433805,72,13,53
587433805,72,15,54
587433805,74,14,53
587433805,76,13,54
587433805,75,13,55
587433806,73,12,54
587433806,73,13,55
587433806,71,14,54
587433806,70,13,53
587433806,71,13,54
587433806,69,12,54
587433806,70,13,55
587433806,70,13,54
587433806,68,15,55
587433807,70,14,54
587433807,70,14,53
587433807,70,14,54
587433807,74,13,53
587433807,73,14,53
587433807,74,13,54
587433807,76,13,54
587433807,74,11,53
587433807,74,12,52
587433808,74,11,52
587433808,72,11,52
587433808,72,12,51
587433808,72,11,52
587433808,71,12,53
587433808,72,12,52
587433808,72,12,53
587433808,71,13,52
587433809,72,15,50
587433809,73,15,51
587433809,74,16,51
587433809,78,15,50
587433809,79,13,48
587433809,80,12,46
587433809,80,10,47
587433809,79,10,47
587433810,80,10,46
587433810,80,10,46
587433810,82,10,42
587433810,83,9,42
587433810,84,9,42
587433810,84,9,43
587433878,0,15,15
587433878,-1,29,30
587433878,-1,43,46
587433879,-1,58,62
587433879,-2,58,63
587433879,-1,60,64
587433879,-1,61,64
587433879,-1,61,65
587433879,-1,60,65
587433879,-1,60,65
587433879,-2,60,65
587433880,-3,61,66
587433880,-3,62,65
587433880,-5,61,64
587433880,-4,60,64
587433880,-4,59,61
587433880,-4,59,62
587433880,-4,60,62
587433880,-7,61,63
587433880,-6,61,63
587437351,0,-4,23
587437351,0,-7,46
587437351,-1,-10,68
587437352,0,-14,90
587437352,1,-13,89
587437352,2,-13,86
587437352,4,-14,85
587437352,2,-11,85
587437352,1,-12,84
587437352,0,-12,87
587437352,-1,-10,88
587437353,1,-12,87
587437353,4,-10,89
587437353,0,-8,90
587437353,1,-6,86
587437353,-4,5,91
587437353,-9,8,87
587437353,-5,14,83
587437353,-7,19,86
587437353,-6,17,81
587437354,-8,23,83
587437354,-13,27,82
587437354,-20,31,79
587437354,-23,33,80
587437354,-24,30,80
587437354,-21,28,80
587437354,-18,28,83
587437354,-20,28,85
587437354,-22,30,87
587437355,-28,33,90
587437355,-26,27,92
587437355,-22,20,88
587437355,-20,17,81
587437355,-17,4,76
587437355,-17,-4,71
587437355,-22,-15,70
587437355,-26,-22,70
587437356,-29,-27,71
587437356,-33,-35,66
587437356,-29,-38,67
587437356,-26,-47,69
587437356,-20,-54,67
587437356,-16,-56,70
587437356,-15,-60,65
587437356,-13,-60,59
587437357,-15,-60,59
587437357,-14,-59,58
587437357,-12,-55,59
587437357,-9,-57,63
587437357,-6,-55,61
587437357,-9,-57,61
587437357,-11,-60,59
587437357,-11,-59,59
587437358,-19,-60,60
587437358,-19,-60,55
587437358,-13,-59,52
587437358,-12,-61,47
587437358,-3,-65,46
587437358,1,-65,51
587437358,-2,-65,53
587437358,-6,-65,56
587437359,-9,-63,56
587437359,-8,-61,56
587437359,-12,-62,53
587437359,-11,-61,54
587437359,-12,-62,53
587437359,-15,-64,50
587437359,-9,-64,55
587437359,-8,-64,59
587437359,-7,-63,61
587437360,-9,-62,67
587437360,-19,-61,67
587437360,-27,-57,61
587437360,-37,-52,63
587437360,-38,-45,64
587437360,-39,-35,72
587437360,-37,-24,79
587437360,-34,-13,84
587437360,-40,-10,84
587437361,-40,-9,80
587437361,-43,-15,79
587437361,-42,-21,74
587437361,-38,-22,74
587437361,-38,-22,76
587437361,-39,-19,79
587437361,-38,-11,81
587437361,-41,-5,82
587437362,-41,1,80
587437362,-37,7,78
587437362,-40,8,78
587437362,-38,8,78
587437362,-31,9,78
587437362,-31,8,78
587437362,-30,5,80
587437362,-31,3,82
587437363,-37,-1,85
587437363,-36,-4,91
587437363,-26,-7,91
587437363,-18,-5,93
587437363,-11,-3,94
587437363,-10,9,86
587437363,-12,24,78
587437363,-16,35,70
587437364,-17,47,62
587437364,-15,49,61
587437364,-19,52,66
587437364,-19,58,70
587437364,-19,56,70
587437364,-17,56,72
587437364,-14,55,70
587437364,-8,55,61
587437365,-7,64,58
587437365,-5,69,47
587437365,-2,70,43
587437365,3,71,43
587437365,7,69,46
587437365,9,69,49
587437365,13,70,52
587437365,10,68,54
587437365,15,67,56
587437366,15,62,59
587437366,11,59,64
587437366,5,58,66
587437366,-10,50,67
587437366,-21,47,71
587437366,-23,45,66
587437366,-25,45,71
587437366,-25,47,75
587437366,-21,46,75
587437367,-23,47,76
587437367,-19,47,76
587437367,-14,51,68
587437367,-8,57,65
587437367,0,60,66
587437367,5,60,61
587437367,9,62,58
587437367,14,63,59
587437368,16,64,55
587437368,15,67,56
587437368,27,64,53
587437368,30,65,44
587437368,21,66,46
587437368,27,66,39
587437368,20,67,40
587437368,20,65,43
587437369,30,58,34
587437369,30,55,35
587437369,32,60,34
587437369,26,61,32
587437369,20,68,48
587437369,6,66,55
587437369,-14,57,67
587437369,-27,53,76
587437370,-39,48,66
587437370,-43,49,64
587437370,-37,53,58
587437370,-34,59,55
587437370,-23,61,57
587437370,-12,65,55
587437370,-3,67,53
587437370,-2,65,56
587437371,-13,69,52
587437371,-29,65,47
587437371,-46,64,36
587437371,-53,60,13
587437371,-58,57,5
587437371,-54,55,-17
587437371,-48,53,-27
587437371,-46,57,-39
587437371,-32,59,-49
587437372,-25,64,-46
587437372,-21,65,-49
587437372,-22,63,-44
587437372,-30,61,-42
587437372,-39,59,-36
587437372,-51,61,-27
587437372,-51,65,-14
587437372,-49,66,-8
587437372,-52,67,-3
587437373,-40,68,3
587437373,-35,68,10
587437373,-29,74,20
587437373,-10,79,24
587437373,-3,83,23
587437373,10,86,19
587437373,20,84,7
587437373,24,82,-1
587437374,30,78,-8
587437374,33,78,-16
587437374,35,73,-20
587437374,39,74,-18
587437374,53,77,-8
587437374,49,77,0
587437374,39,82,11
587437374,31,84,19
587437375,14,83,17
587437375,4,81,23
587437375,0,82,24
587437375,-5,81,27
587437375,-17,81,36
587437375,-15,78,31
587437375,-22,78,36
587437375,-25,75,33
587437376,-18,78,26
587437376,-8,81,24
587437376,9,81,14
587437376,22,84,15
587437376,27,78,12
587437376,28,79,14
587437376,34,76,17
587437376,28,74,13
587437377,24,80,17
587437377,19,80,21
587437377,9,83,22
587437377,11,83,24
587437377,14,78,24
587437377,18,78,23
587437377,25,76,28
587437377,28,77,29
587437377,27,77,27
587437378,10,72,23
587437378,-16,66,8
587437378,-40,61,2
587437378,-59,60,-8
587437378,-65,60,-17
587437378,-59,56,-23
587437378,-54,46,-31
587437378,-51,36,-43
587437378,-45,25,-54
587437379,-45,19,-59
587437379,-39,17,-71
587437379,-35,13,-72
587437379,-34,12,-74
587437379,-30,13,-77
587437379,-31,14,-73
587437379,-30,15,-73
587437379,-24,17,-71
587437380,-22,23,-71
587437380,-19,24,-71
587437380,-15,30,-70
587437380,-11,25,-72
587437380,-10,20,-78
587437380,-8,25,-83
587437380,-4,23,-83
587437380,-2,31,-83
587437381,7,29,-78
587437381,12,23,-78
587437381,10,17,-81
587437381,4,15,-82
587437381,-9,15,-81
587437381,-27,13,-74
587437381,-42,10,-68
587437381,-55,3,-59
587437382,-67,1,-46
587437382,-71,1,-41
587437382,-74,2,-32
587437382,-77,4,-32
587437382,-76,3,-32
587437382,-75,2,-29
587437382,-74,3,-30
587437382,-74,1,-26
587437383,-74,1,-28
587437383,-75,1,-30
587437383,-75,-1,-31
587437383,-75,-1,-32
587437383,-75,-1,-33
587437383,-73,0,-35
587437383,-72,-1,-40
587437383,-72,-1,-39
587437383,-75,-2,-40
587437384,-74,-3,-44
587437384,-72,1,-43
587437384,-69,2,-49
587437384,-62,4,-50
587437384,-62,5,-49
587437384,-62,4,-50
587437384,-63,6,-48
587437384,-67,6,-47
587437384,-66,4,-47
587437385,-65,4,-48
587437385,-59,4,-49
587437385,-56,4,-51
587437385,-57,4,-50
587437385,-58,5,-47
587437385,-61,5,-47
587437385,-61,6,-51
587437385,-60,7,-49
587437386,-61,6,-51
587437386,-64,6,-51
587437386,-66,5,-46
587437386,-66,4,-48
587437386,-67,4,-47
587437386,-67,4,-48
587437386,-63,4,-50
587437386,-64,4,-51
587437387,-61,4,-54
587437387,-58,3,-51
587437387,-61,4,-52
587437387,-62,5,-49
587437387,-64,6,-47
587437387,-67,7,-49
587437387,-66,7,-50
587437387,-66,7,-53
587437387,-67,5,-51
587437388,-64,5,-56
587437388,-62,5,-54
587437388,-60,5,-55
587437388,-59,6,-56
587437388,-60,7,-53
587437388,-58,8,-54
587437388,-57,10,-54
587437388,-54,12,-59
587437389,-54,11,-59
587437389,-55,11,-60
587437389,-55,10,-62
587437389,-55,11,-56
587437389,-53,12,-56
587437389,-52,12,-56
587437389,-51,14,-54
587437389,-52,12,-58
587437390,-52,10,-59
587437390,-54,10,-58
587437390,-55,7,-57
587437390,-53,8,-57
587437390,-56,9,-55
587437390,-53,9,-55
587437390,-53,11,-56
587437390,-55,11,-53
587437390,-51,11,-55
587437391,-54,12,-55
587437391,-53,11,-55
587437391,-53,12,-56
587437391,-56,13,-54
587437391,-55,14,-54
587437391,-53,16,-57
587437391,-52,16,-59
587437391,-48,16,-64
587437391,-46,14,-66
587437392,-46,14,-63
587437392,-43,14,-63
587437392,-44,13,-58
587437392,-45,15,-55
587437392,-46,15,-55
587437392,-48,14,-55
587437392,-48,15,-56
587437392,-49,13,-58
587437393,-50,13,-59
587437393,-50,13,-57
587437393,-52,16,-58
587437393,-51,17,-56
587437393,-46,17,-58
587437393,-46,18,-60
587437393,-45,15,-61
587437393,-45,16,-61
587437394,-51,15,-59
587437394,-54,16,-57
587437394,-51,18,-58
587437394,-50,17,-58
587437394,-48,18,-57
587437394,-47,17,-58
587437394,-49,16,-59
587437394,-51,15,-60
587437395,-54,15,-63
587437395,-50,13,-63
587437395,-50,14,-58
587437395,-49,14,-58
587437395,-46,13,-57
587437395,-50,14,-58
587437395,-51,12,-60
587437395,-52,13,-62
587437396,-52,13,-62
587437396,-50,14,-61
587437396,-49,16,-63
587437396,-48,14,-62
587437396,-50,14,-61
587437396,-52,11,-61
587437396,-53,9,-59
